,APOGEE_ID_1,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr
13,2M19274289+3709135,2051728936981400960,2.6828562999999996,5065.6235,-0.019782066,-0.03303737,-0.14331709,0.41938293,11.370754,11.918974,10.703978999999999,9.827,9.386000000000001,9.263,0.04652545599999999,87.93134,0.012503223999999999,0.03671955,0.042120215,0.060322598,0.0009183252314937107,0.0016399100834063596,0.000887098878278314,0.022000000000000002,0.021,0.018000000000000002,0.956,1.0112,0.9175,0.04685000000000006,-0.019542107723899943,0.021115494007091447,1.1802525000000001,1.1885941,1.1735456,0.007524250000000052,0.07197492902284762,0.002766800341745819
14,2M19281017+3706444,2051726355703276160,2.6825876,5033.602,-0.010701519,0.11471351,-0.20635551,0.40662447,10.324708,10.835609,9.695056,8.888,8.443999999999999,8.334,0.043366182999999996,85.88385,0.011118991000000002,0.033324495,0.037263986,0.053930017999999996,0.00026023152281395845,0.0010122679988400218,0.0015211260752412414,0.024,0.028999999999999998,0.018000000000000002,0.7339,0.912,0.6683,0.12185000000000001,-0.13436311230037135,0.06751168860236145,0.8530629000000001,0.8639521,0.8383395,0.012806299999999965,-0.06901894525008254,0.006534867666883763
16,2M19240872+3712254,2051015422660005888,2.9741054,4945.254,0.023000954,-0.24268052,-0.17610171,0.34884825,12.923033,13.510616,12.208879,11.275,10.747,10.652000000000001,0.06311741,85.938866,0.01524301,0.038031492,0.044868603,0.063513845,0.00024002131886358136,0.00136865919337259,0.0007190952278812723,0.021,0.022000000000000002,0.018000000000000002,4.048,5.0562,3.2734,0.8913999999999997,0.6072405038317427,0.09441258311310174,1.4734749999999999,1.4944599,1.4525131,0.020973400000000083,0.1683427717067082,0.006182104217576007
17,2M19272602+3717271,2051779136567283584,2.748775,5005.784000000001,-0.016854133,-0.08555338,-0.07762738,0.24478263,12.365248,12.903877,11.686364,10.795,10.300999999999998,10.209,0.049130272,94.217606,0.01406916,0.03574385,0.04559384,0.06313649,0.00017556973083143745,0.0017282346546021454,0.0006132984274231923,0.027000000000000003,0.032,0.02,2.8433,3.6714,2.3345,0.6684500000000002,0.45382268504073736,0.09831891265673395,1.2476347,1.2661487,1.2300989999999998,0.018024850000000016,0.09608744512402226,0.006272323988858908
18,2M19280136+3717594,2051732299938007168,3.1467109,4993.772,0.022482582999999997,-0.12007945,-0.16603866,0.34491134,12.32645,12.870467,11.653114,10.777000000000001,10.288,10.185,0.06014666,87.15957,0.013714293999999998,0.036691982000000005,0.04295126,0.061057474,0.0001599309713751218,0.0009465438301681228,0.0008022408018715232,0.022000000000000002,0.021,0.018000000000000002,4.6124,5.8777,3.6728,1.10245,0.6639269634665256,0.10210506799599234,0.9923769,1.0080557,0.9775744999999999,0.01524060000000003,-0.0033233535486526496,0.0066673325875128454
19,2M19280451+3713548,2051731032932011520,2.967159,4943.458,0.036153074,-0.19801284,-0.07614078,0.4251942,12.227045,12.815628,11.514761,10.54,10.02,9.873,0.059591625,82.08618,0.014248516999999999,0.037423145,0.041732788,0.060164187,0.00016899417558668972,0.0014199317196472716,0.0006829601067182001,0.023,0.022000000000000002,0.019,2.8664,3.6461,2.3174,0.66435,0.4573367951580542,0.09841378652977856,1.2067353,1.2227248,1.1871349,0.017794949999999973,0.08161201710931809,0.006414324059216464
20,2M19291057+3713306,2051722065040541440,2.7374218,5111.2905,-0.03155794,0.0051508304,-0.2132758,0.42288423,9.189635,9.675366,8.585524000000001,7.814,7.343999999999999,7.268,0.04687643,90.29162,0.012142673,0.03694565,0.042930763,0.061261658,0.00019360951571845142,0.0015903567540898056,0.001881805998596997,0.024,0.031,0.02,0.8943,0.9895,0.8222,0.08365,-0.0485167692477068,0.04021916304904206,0.4859444,0.4910849,0.4813933,0.004845799999999997,-0.3134134182984769,0.004328269521714806
21,2M19300260+3715187,2051812740389046272,2.5086257,4816.939,0.0009316094,0.13601978,-0.13681822,0.42700177,11.564169,12.200408,10.827142,9.816,9.302999999999999,9.163,0.038885243,75.31206999999999,0.010935495,0.029152846,0.030096907000000003,0.044710077,0.00034135940682689103,0.0011425289267841254,0.0011285900846491614,0.022000000000000002,0.022000000000000002,0.018000000000000002,2.1252,2.2126,2.0399,0.08635000000000015,0.32739980723769957,0.017647015048251696,1.4255797,1.4351470000000004,1.4174245,0.008861250000000155,0.15399150246107063,0.002698226139959431
22,2M19300513+3717470,2051813633742754816,2.9899096000000003,4817.486,0.18946628,-0.34122795,0.028507172999999997,0.22800323,12.883783,13.477112,12.160547,11.206,10.679,10.547,0.06429468,79.800514,0.016482487,0.037303027,0.042428772999999996,0.060682643,0.00025424826966879976,0.0013196378730184755,0.0007689131169641428,0.024,0.022000000000000002,0.025,10.1218,12.8233,8.0353,2.394,1.0052577516889798,0.1014988533848662,1.1698991,1.1878505,1.152126,0.017862250000000017,0.06814840687193124,0.006630903689747499
23,2M19215572+3722208,2051076823513715200,2.5870922000000003,4590.7803,0.0076686777,0.19979604,-0.07917361,0.38244337,11.310978,11.969914,10.557982,9.568999999999999,8.998,8.835,0.049447215999999995,65.58761,0.010399088,0.024800256,0.023463967999999998,0.035887625,0.00042908023328402933,0.002055978811016379,0.0009202210353220774,0.022000000000000002,0.018000000000000002,0.018000000000000002,7.6629999999999985,9.1909,6.8391,1.1758999999999995,0.8843988255566861,0.06417954345690391,0.9547203,0.9646383,0.9451482,0.009745049999999991,-0.020123843032401285,0.004432294791497846
24,2M19223280+3720441,2051034629753805056,3.0050084999999997,4895.157,-0.002557559,0.0019351039000000002,-0.17732388,0.34191609999999995,11.519159,12.104959,10.820008999999999,9.908,9.391,9.299,0.05516263,79.25372,0.012160728999999999,0.032726637999999995,0.03519166,0.05148997,0.000356960007961149,0.0012123971063782157,0.0005377281427687564,0.022000000000000002,0.021,0.018000000000000002,4.1705,5.2743,3.3497,0.9623000000000002,0.6201881255309691,0.09857945769906074,0.8362560000000002,0.8481799,0.8236069,0.01228649999999999,-0.0776607532210789,0.006384000017214203
26,2M19232346+3722342,2051032877407077888,2.7934229999999998,4755.965,-0.008147759000000001,0.041408642999999995,-0.12583572,0.35186425,10.751664,11.366116,10.031149000000001,9.037,8.496,8.389,0.053429265,72.78532,0.011787993,0.029621792999999997,0.030186025,0.04496643,0.0002539058923733961,0.0006408902713650466,0.0011360552077921415,0.02,0.02,0.017,4.1009,5.1858,3.2908,0.9475000000000002,0.6128791791929475,0.09875713737478115,0.7786727,0.7904091,0.7664784,0.011965350000000001,-0.10864505125375733,0.006676005534639158
27,2M19251940+3718402,2051772603927216896,3.0135415,4847.06,-0.00844432,0.17732342,-0.09852793,0.37969607,11.612521000000001,12.291592,10.840345,9.791,9.263,9.128,0.051514603,76.60611999999999,0.010582889,0.02900848,0.030156696,0.04472655,0.00024945882763249827,0.001363033622044929,0.0008086803609530513,0.02,0.022000000000000002,0.018000000000000002,2.7451,3.3319,2.1627,0.5846,0.4385581697905351,0.09384783912392788,0.8894924,0.9025773,0.8764356,0.013070850000000007,-0.05085775826264535,0.006382198421398807
28,2M19273132+3720509,2051779372783802752,3.1410632,4878.06,0.018793024,0.026746142999999997,-0.07591887,0.29288116,12.66123,13.253176000000002,11.950122,10.995999999999999,10.465,10.376,0.057784392999999996,83.25204000000001,0.012466874,0.03159783,0.036182582000000005,0.051938523,0.00015419258203697161,0.0016735956832847343,0.0010401614450961105,0.028999999999999998,0.033,0.022000000000000002,5.9462,7.5264,4.7315,1.39745,0.7742395125775665,0.1007942256484311,1.0580889999999998,1.0740982,1.0411179,0.01649014999999997,0.024522199441368825,0.006772037695757873
29,2M19282389+3723239,2051738145398054144,2.6440064999999997,4552.744000000001,0.032672826,0.35328109999999996,0.057677865,0.47451285,13.361745,14.069389000000001,12.561917999999999,11.448,10.855,10.705,0.054900065,75.81341,0.0104553215,0.021606226,0.024367372999999998,0.035380155,0.00017795471427772824,0.0012941691258816501,0.0005917698654012149,0.022000000000000002,0.02,0.02,7.1553,7.5645,4.4157,1.5743999999999998,0.8546278471262964,0.11689033359854878,2.291054,2.3253425,2.2253581,0.04999220000000014,0.3600353256039067,0.009543511261172644
30,2M19285600+3723192,2051736629265999488,2.6727636,4650.7007,0.020254966,0.19936974,0.0004892647,0.4000703,12.803459,13.472287,12.037015,10.988,10.379000000000001,10.252,0.054992132,75.39960500000001,0.011226238999999999,0.02512867,0.02745273,0.040139295,0.00017982572701247257,0.0011950469935118058,0.0009491986052656554,0.021,0.022000000000000002,0.017,7.1409,9.2225,5.7332,1.74465,0.8537529513281957,0.10322578585003445,1.6618183,1.6877039,1.6349331999999999,0.026385350000000016,0.22058353712486145,0.006898120496406021
31,2M19290894+3719028,2051735430978838400,2.6533391,4984.272,-0.021131534,0.08632894599999999,-0.16968381,0.43106622,11.613281,12.192886,10.918322,10.0,9.5,9.373,0.04283111,83.431145,0.011372656,0.032902308,0.03624208,0.05268401,0.00024502151472538536,0.0009293474626304032,0.0005752088258292876,0.022000000000000002,0.022000000000000002,0.017,1.0819,1.161,0.9922,0.08440000000000003,0.03418712079345261,0.03411649851920354,1.3971158000000001,1.4108735,1.3828337,0.014019900000000007,0.14523240412187596,0.00435906073004852
32,2M19292379+3718156,2051723473789929088,2.6059601000000003,4657.122,0.030258425,0.14549592,-0.044961900000000006,0.37238008,13.420801,14.097088000000001,12.643134,11.578,10.975,10.847000000000001,0.055458058,74.89615,0.011612046,0.026016906,0.028227007000000002,0.04132303,0.00022546884169027948,0.0015444451729296205,0.001042176277132878,0.022000000000000002,0.022000000000000002,0.019,8.4822,9.4383,5.6416,1.8983499999999998,0.9285085083821628,0.11174574341221932,2.3174413,2.3722102,2.2829684,0.044620899999999894,0.365008742424323,0.008326634379635878
33,2M19050006+3728563,2099077717308058624,2.5143093999999997,4932.0864,0.017223146,-0.10687521,-0.15243547,0.34992456,10.857828999999999,11.428617,10.173375,9.293,8.796,8.652999999999999,0.04493612,81.2999,0.013255625,0.0354151,0.038991924,0.056523576,0.0002955381916391886,0.001182300437745365,0.0009076589937773161,0.02,0.02,0.018000000000000002,2.111,2.2639,1.9503,0.15680000000000005,0.3244882333076564,0.03237790935748777,1.1560313000000002,1.1667558,1.1468323,0.009961749999999938,0.06296959293680995,0.003740026156096622
34,2M19051489+3729091,2099074869750727552,2.8018959,4803.9346,0.01053226,-0.055871565,-0.038523912,0.2786161,13.008378,13.6075,12.289988000000001,11.365,10.812000000000001,10.713,0.05773519,78.09257,0.013100573999999999,0.031806957000000004,0.034838405,0.05065335,0.000333254638036351,0.0015195510891163888,0.0007458655039660478,0.021,0.02,0.018000000000000002,5.7864,7.3551,4.6238,1.36565,0.7624084520890597,0.10079477056610553,1.8627205,1.8906259,1.8344253000000001,0.028100299999999946,0.2701476941801236,0.006552785805789246
35,2M19053929+3725383,2099073942037816192,2.881136,4733.4272,0.050359014,0.17161395,-0.028308987999999997,0.285858,13.134847,13.757210999999998,12.39605,11.408,10.902999999999999,10.719000000000001,0.05504888,77.71738,0.011303131000000001,0.02683337,0.029555107999999997,0.043069255,0.00027790023011009524,0.0014314623728006737,0.0009001415495579757,0.022000000000000002,0.023,0.017,9.1924,11.3507,7.1845,2.0831,0.9634289140715593,0.09931304813422526,1.4704057,1.4944782,1.4493053999999999,0.022586400000000027,0.167437177579678,0.006664836998743012
36,2M19231796+3728151,2052537589128801920,2.992054,4680.5186,0.0035991706,0.3076688,0.023396313,0.38756636,11.795376,12.430804,11.057385,10.061,9.521,9.369,0.04814489,69.03759000000001,0.009545843,0.024636393,0.02383171,0.036249302000000004,0.00021823135182619247,0.001069234185591128,0.0007531689951356668,0.02,0.022000000000000002,0.017,6.5666,8.2413,5.3088,1.4662500000000005,0.8173405623385147,0.09549967964092043,0.8796413,0.8922382999999999,0.8664631,0.012887599999999964,-0.0556943882914299,0.00636539477310415
37,2M19244585+3729385,2052528934774331008,2.5810466,4896.556,-0.017394458999999998,0.04246615,-0.25143707,0.3032429,11.886726,12.519948,11.145491,10.163,9.62,9.488999999999999,0.04179309,79.22811,0.011776217,0.03205222,0.034351923,0.05034638599999999,0.00015276805582331576,0.0013748953449699286,0.000859675624380607,0.02,0.019,0.018000000000000002,1.4514,1.4958,1.3515,0.07215000000000005,0.16178711874552332,0.02202873942633643,1.5721208,1.5866684,1.5585475,0.01406045000000006,0.19648591368670457,0.003883064795619534
38,2M19265758+3728035,2051784840284088064,2.4886992,4827.027,-0.00883729,0.036799826,-0.15845743,0.33930257,9.513999,10.082811,8.836678,7.941,7.417000000000001,7.314,0.040544704,75.98474,0.011830169,0.030910945,0.03232856,0.047752447,0.0002831662694335879,0.0010789371968067396,0.0009079206321926936,0.019,0.02,0.017,2.518,2.7905,2.1135,0.3385,0.40105572577184373,0.060339887343820786,0.6211503,0.6269977999999999,0.6158853000000001,0.005556249999999977,-0.20680330068855884,0.0038830892747546975
39,2M19274515+3727100,2051786760127550208,2.9275203,4984.214,-0.00024522655,0.05681302,-0.3031207,0.6013793000000001,11.495685,12.082606,10.795914,9.851,9.389,9.256,0.05472234,83.49805,0.011641878999999999,0.033422753,0.03691714,0.053593438,0.00035275722746752614,0.0013317400262424783,0.0008286001654811415,0.021,0.019,0.018000000000000002,0.9633,1.072,0.8809999999999999,0.09550000000000008,-0.016238439713835044,0.04260943847235169,1.3012685,1.3136686,1.2873299999999999,0.013169300000000021,0.11436691688232165,0.00439796455515977
40,2M19274667+3727398,2051786798789023744,2.4368953999999996,4795.9220000000005,-0.008984767,-0.032361165,-0.11827259,0.30352740000000006,10.593109,11.206667999999999,9.877341,8.92,8.382,8.248,0.041008443,74.7214,0.012497293999999999,0.031514004,0.032806925,0.04848061,0.00021175784683080678,0.0009252763942302344,0.0009898367120508844,0.023,0.021,0.018000000000000002,3.8415,4.4587,3.5892,0.4347500000000002,0.584500837524111,0.047105296551496645,0.9343806,0.9429487000000001,0.9273848,0.007781949999999995,-0.029476187141364567,0.0036140463256242525
41,2M19275725+3725189,2051785905435829760,2.7519965,4733.6777,0.028711083999999998,0.07243058,-0.06841066,0.33910233,13.147483,13.795957999999999,12.388247999999999,11.383,10.777000000000001,10.669,0.057722364000000005,78.94934,0.012343858999999999,0.028219296,0.031854987,0.045992505,0.0002424961117764024,0.0014891616336609736,0.0010761582035545558,0.022000000000000002,0.019,0.019,7.3788,9.2781,5.8210000000000015,1.7285499999999994,0.8679857390922732,0.1012307248894424,1.8574286,1.8850989999999999,1.8302061,0.027446449999999914,0.2689121283696305,0.006417082270272351
42,2M19290899+3726467,2051830744891909120,2.9934497,4798.491,-0.005937403000000001,0.22182298,-0.11790754,0.4054525,12.819809,13.461799,12.071997,11.099,10.514000000000001,10.39,0.05732438,85.05981,0.011289793000000001,0.026818296000000002,0.03202159,0.04553047599999999,0.00019750443199018086,0.0017598935787976888,0.001185563591857841,0.022000000000000002,0.022000000000000002,0.019,4.9655,6.3441,4.0272,1.1584500000000002,0.6959629862267245,0.0986834109014561,1.3052722,1.3231571,1.2838075,0.019674800000000006,0.11570108840296632,0.006555751520531845
43,2M19292262+3728081,2051830366934855936,3.1190662000000002,4835.6953,-0.0005797893,0.25624943,-0.11806960400000001,0.5130804,12.646078999999999,13.279660999999999,11.904513,10.892999999999999,10.387,10.247,0.05001972,75.91973,0.009941198,0.027638355,0.028404802000000003,0.042335283,0.0002097730084393845,0.0013597530309406025,0.0007971139278151185,0.021,0.022000000000000002,0.019,4.8032,6.0937,3.8994,1.09715,0.6815306705631764,0.0969416411176875,1.0684473,1.0846208,1.0531738,0.015723499999999946,0.028753105925794317,0.006388941095707527
44,2M19034433+3734348,2099088231387571456,2.6141186000000003,4549.9,0.013510864,0.30245432,0.025510162000000003,0.38687918,11.787305,12.465119,11.018422,9.991,9.399,9.252,0.047429685,63.812714,0.00958682,0.022947283,0.021190097999999997,0.03271592,0.00021781613287474855,0.0013297416795299277,0.0006225834657413998,0.022000000000000002,0.021,0.018000000000000002,7.2957,8.8076,5.7624,1.5226000000000002,0.8630669674498458,0.09212709050934831,1.1363982000000001,1.150024,1.1233108,0.013356599999999958,0.05553053714990698,0.005103484697770985
45,2M19045244+3731146,2099078786760869504,2.950218,4901.9683,0.031289186000000004,-0.193609,-0.17465964,0.29627037,12.736944,13.28459,12.057974,11.185,10.672,10.574000000000002,0.061239783,82.96833000000001,0.014580728999999999,0.036206212,0.04148659,0.059320617,0.00017779097075343309,0.0013130133842864655,0.0011350637239082584,0.02,0.022000000000000002,0.018000000000000002,6.3493,8.0333,5.0699,1.4817000000000005,0.8027258476707462,0.09994729625846488,1.2863337,1.3046349,1.2670387,0.018798099999999977,0.10935364764646391,0.006349556014166556
46,2M19214745+3730572,2051087298931991936,2.8859277000000003,4740.715999999999,-0.004743628,0.1950581,-0.06286345,0.44711357,12.6686,13.282379,11.924167,10.94,10.390999999999998,10.276,0.052269746,74.457634,0.010719458999999999,0.02686265,0.028010376,0.041534733,0.00022042124978360889,0.001512818001668803,0.001281016585907846,0.02,0.021,0.019,3.3391,4.2024,2.6607,0.77085,0.5236294255826329,0.0992507390888458,1.5824846,1.6052327,1.5577578,0.023737449999999966,0.1993394923591784,0.006519031790868546
47,2M19232744+3734298,2052538555501222016,3.0038595,4832.135,-0.005592336999999999,0.15616879,-0.14886908,0.44492096,13.084774000000001,13.692657,12.35717,11.39,10.864,10.755,0.055501685,81.66255,0.011352831,0.028667144,0.032358266000000004,0.04676468,0.00028745742843505617,0.0016415381420020747,0.000818701215833384,0.021,0.022000000000000002,0.017,5.1111,6.5137,4.121,1.1963499999999998,0.7085143781227841,0.09941256898132744,1.5181926000000001,1.5398616,1.4955465,0.022157550000000015,0.18132687024939764,0.006340884091891846
49,2M19262385+3732227,2051799335793362688,2.6917074,4668.4116,0.015236121000000002,0.2406198,-0.11270282,0.5057472,12.019730000000001,12.685162,11.257135,10.214,9.641,9.504,0.049226097999999996,68.65765,0.0100670615,0.02535573,0.024574227999999997,0.037317716,0.00019043125510487258,0.0014552324543437578,0.0007720881983852568,0.021,0.016,0.019,4.5394,5.6866,3.4818,1.1024000000000003,0.6569984533175922,0.10652442987827226,1.3383707,1.3592402,1.3197753,0.01973244999999997,0.12657642035750116,0.006398107156588492
51,2M19270967+3731187,2051785390040144640,2.9918993,4899.683,0.07913713,-0.27141902,-0.031837255,0.12639473,13.120823999999999,13.734274,12.381084,11.360999999999999,10.905999999999999,10.739,0.061286435,80.768906,0.015192033999999998,0.03791123,0.042308099999999994,0.060917825,0.0002537387328971352,0.0015958718506936531,0.000923632210164671,0.025,0.032,0.018000000000000002,8.0229,10.0641,6.3826,1.8407499999999999,0.904331379050451,0.09888865776314099,1.341029,1.3598343,1.3199879999999995,0.01992315000000019,0.12743816965159488,0.006458004208489208
52,2M19291444+3732279,2051834558823406208,2.6511037,4685.6836,0.0054203644,0.14687411,-0.06958239,0.34319264,12.604672,13.267635,11.841194999999999,10.770999999999999,10.205,10.057,0.05542932,75.899826,0.011565721000000001,0.026441523999999998,0.028846804,0.042153638,0.00019272372786982572,0.0012590229156106414,0.0005398334209483213,0.022000000000000002,0.022000000000000002,0.019,5.4342,6.9967,4.3491,1.3237999999999999,0.7351356181264038,0.1032469296423314,1.6476276,1.6735215,1.6199437,0.02678890000000001,0.21685905836771613,0.007065687487015124
53,2M19291858+3735195,2051836242450198528,2.5751498,4839.102,-0.023497277999999996,0.102668226,-0.10071427,0.3803057,10.791025,11.350756,10.115151,9.217,8.669,8.552,0.03978201,76.39742,0.011228171,0.030049068999999998,0.031368427000000004,0.046408687000000004,0.000295585000011922,0.0008194176893183691,0.000608071744726546,0.021,0.021,0.019,2.4603,2.6460000000000004,2.3174,0.1643000000000001,0.39098806661590174,0.028794418611369443,1.1016989999999995,1.1103779,1.0952167,0.007580600000000004,0.042062955228035916,0.0029853760115332965
55,2M19300234+3735387,2051838441473603200,2.8613498,4810.702,-0.008845562,0.16669992,-0.170854,0.44167596,12.201361,12.819531,11.475264,10.512,9.958,9.843,0.054575644000000006,79.72095,0.011168952,0.028225796,0.031181611,0.045379005,0.0001681963749389226,0.0012729977635639322,0.001110352392477143,0.022000000000000002,0.02,0.018000000000000002,3.3641,4.3141,2.7196,0.79725,0.5268688969958806,0.10019258762142944,1.3367658,1.3567782,1.3167398000000001,0.020019199999999956,0.12605532597773586,0.006504447065689416
56,2M19305748+3731444,2051824079103101312,2.7330482000000003,4785.7495,0.00029559806000000003,0.11771897,-0.13274354,0.47727650000000005,13.009568,13.651527,12.258583,11.225999999999999,10.690999999999999,10.55,0.060968447,87.022896,0.012514068,0.027985197000000003,0.034706183,0.048688523,0.0003737958361793581,0.001381316357456086,0.0005769898101226634,0.02,0.02,0.017,4.8179,6.1086,3.8459,1.13135,0.682857781569569,0.10047185009109044,1.9780400999999999,2.0087455,1.9476013,0.030572099999999977,0.2962350916252644,0.006712430551996634
57,2M19045380+3741230,2099093389649773312,2.7561430000000002,4755.191,0.11233294,-0.19160487,0.06418504,0.11874004,12.926153,13.519893,12.209538,11.265999999999998,10.709000000000001,10.59,0.05868902,74.125626,0.0143035,0.033452578,0.035333656,0.05185336,0.00029457983565239765,0.0018378637122828945,0.0007031033437265855,0.02,0.023,0.017,9.4182,12.0439,7.4989,2.2725000000000004,0.9739679086565156,0.10288478936527345,1.675761,1.7011031,1.6500607,0.02552120000000002,0.22421207886309136,0.006615357660409091
58,2M19060736+3740100,2099171691193663872,3.171897,4872.339,0.20508885,-0.44799690000000003,0.065164685,0.032827705,11.375483000000001,11.876596000000001,10.744125,9.923,9.456,9.335,0.06453766,79.265594,0.017372563,0.04110482,0.04577062,0.06576652,0.00044709914194696054,0.0016533220275194438,0.0007378326186413542,0.024,0.023,0.021,11.2142,14.0133,9.0157,2.4987999999999992,1.0497682972700406,0.09577048378974862,0.5883683999999999,0.596857,0.5800962,0.008380400000000008,-0.2303506603397436,0.00618513555547319
59,2M19074000+3740453,2099127096551794944,3.0755310000000002,4750.1179999999995,0.026909633999999998,0.2751802,-0.016160205,0.5203948,12.801217999999999,13.409094,12.07815,11.093,10.597000000000001,10.460999999999999,0.049140826,72.061516,0.009794091,0.026070386,0.025936015,0.03907512,0.00019267916671839025,0.002250676752028058,0.0007685506234589301,0.02,0.023,0.018000000000000002,6.9831,8.43,5.4325,1.4987499999999998,0.8440482613074103,0.0954139198160901,1.1822077999999998,1.2008284,1.1654668,0.01768080000000009,0.07269382042124595,0.006490522019862846
61,2M19255446+3740212,2052552505555435264,3.0422412999999997,4739.076,0.045976102000000005,0.24382618,-0.03140053,0.28769344,13.184494,13.799847,12.449639999999999,11.495,10.963,10.831,0.051921993,75.13416,0.010399886,0.026090724,0.02743227,0.04060502,0.0002475652122335692,0.0018118377252840379,0.0012302405866193578,0.021,0.016,0.019,11.8848,14.9632,9.4537,2.7547500000000005,1.0749918777236676,0.09971133217726713,1.2616342,1.2817805,1.2430825,0.019349000000000047,0.1009334532044591,0.006656853871831743
63,2M19261131+3738171,2051802290730860288,2.794619,4780.7437,-0.018826503,0.03296875,-0.100892,0.259449,13.226982999999999,13.846023,12.487447999999999,11.517999999999999,10.946,10.81,0.057558097,79.38463,0.012511293,0.029740177000000003,0.033310078,0.048170198,0.00023218419652359934,0.0017732204567133536,0.0009191958886944906,0.021,0.018000000000000002,0.019,4.977,6.3805,4.0133,1.1835999999999998,0.6969676407440232,0.10067654395755704,2.2820532,2.3173659,2.2464665,0.0354496999999999,0.3583257646208135,0.0067473326977428305
65,2M19280288+3741507,2051887713339705856,2.8052740000000003,4628.7305,0.0026500076,0.29368395,-0.0620569,0.3712231,12.648292999999999,13.320128,11.879368,10.811,10.26,10.094,0.054404028,76.23086500000001,0.01062582,0.023477621,0.026036407999999997,0.037952967000000004,0.00014849975337738464,0.0014127412427689112,0.0007615573601904568,0.022000000000000002,0.021,0.018000000000000002,8.0394,10.1162,6.4699,1.8231499999999996,0.9052236375030985,0.09705991934669272,1.4038193,1.423914,1.381974,0.020970000000000027,0.1473112088881922,0.006491943803533531
66,2M19280882+3736381,2051789685007102464,2.6417403,4603.8394,0.23538858,-0.2956118,0.19828627,0.090904266,11.578372,12.215237,10.837311,9.829,9.235,9.128,0.06680706,76.34232,0.016944835,0.0317061,0.03681976,0.052406907,0.0002918104654070497,0.0011148706147778853,0.0006229619789011043,0.022000000000000002,0.019,0.018000000000000002,10.2088,12.4406,8.2604,2.0900999999999996,1.0089746956611767,0.0889201242539584,1.0717846,1.0851445000000002,1.0586198,0.013262350000000082,0.030107512566642756,0.005373780475723865
68,2M19282855+3739572,2051883757665389824,2.9090304,4757.003,0.019170284,0.080988854,-0.024292908999999998,0.40056708,11.994535,12.613373,11.266522,10.294,9.736,9.613999999999999,0.056111474,77.71018000000001,0.011994427,0.028635072999999997,0.031446100000000005,0.04579505,0.00015571581288509329,0.0012328879550926874,0.0006736508588101042,0.02,0.019,0.017,5.4272,6.8396,4.3551,1.2422499999999999,0.734575826240601,0.09801628604570162,1.0466804,1.0628718,1.0312881999999999,0.015791799999999967,0.019814091702364204,0.006550417985425091
70,2M19295606+3740555,2051840189517138816,2.594811,4750.192,0.014278997,-0.15574385,-0.11823781,0.21673219,11.566855,12.198128,10.828849,9.823,9.262,9.132,0.057261094000000005,72.95564,0.013782065,0.032802816,0.033988666,0.050208908,0.0003059691272289111,0.001779764970432085,0.0010741020200932816,0.021,0.02,0.017,4.3182,5.0701,3.6551,0.7075,0.6353027530711367,0.07105863094083514,1.3489389,1.3630325,1.3336438000000002,0.014694349999999986,0.12999227880919584,0.0047331804611179945
71,2M19313386+3740119,2051848096560640128,2.518354,4883.329000000001,-0.030319465,-0.0070594659999999995,-0.23492923,0.38860077,9.192419000000001,9.72485,8.54875,7.682,7.202999999999999,7.1129999999999995,0.04231284,78.71053,0.01224791,0.032665055,0.035006233,0.051267922,0.00021499232741639673,0.001532920554827566,0.0018555824176991198,0.02,0.023,0.02,1.8311,1.927,1.747,0.08999999999999997,0.2627120626317263,0.021294404836261008,0.5598633,0.5642712,0.5554053,0.004432950000000005,-0.2519180003204761,0.0034389325152700267
72,2M19041265+3743311,2099096550745632384,2.9684618,4739.98,0.029126491,0.31723693,0.032630205,0.49873725,12.982801,13.612024,12.245058,11.29,10.745999999999999,10.606,0.050368994,74.67826,0.00977809,0.025129544,0.026104943999999998,0.03883192,0.00025311443608733164,0.0014230664391767789,0.001082786106458844,0.022000000000000002,0.021,0.018000000000000002,4.8699,6.1811,3.9355,1.1227999999999998,0.6875200433719066,0.09803292654230228,1.5754536000000001,1.5977230999999998,1.5531378,0.02229264999999998,0.1974056169288041,0.006145762343197955
73,2M19041758+3743261,2099096516385905536,2.9544055,4843.722,0.0064590313,0.008830751,-0.096538216,0.29491678,12.0488,12.617317,11.359674,10.484000000000002,9.961,9.847000000000001,0.054664653,76.81608,0.012095149,0.031672735,0.03341283,0.049195535,0.00014673526579578322,0.0012204265050008711,0.0006561780438119058,0.022000000000000002,0.019,0.018000000000000002,4.2948,5.4304,3.4498,0.9902999999999997,0.6329429444376292,0.0985189513928969,1.156752,1.1735023,1.1392526,0.01712485000000004,0.0632402590586543,0.006431958363571622
