,Unnamed: 0,APOGEE_ID_1,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr
2120,2333,2M19114487+4623538,2130376419602735872,2.4779794,4502.4346,0.032230426,0.19360974,0.06137702,0.27074003,11.043133,11.686992,10.304257000000002,9.346,8.709,8.557,0.048995435,62.192577,0.010451269,0.023670634,0.021707915,0.03353455,0.0003950704571187291,0.0012853207483098927,0.000581809249398102,0.027000000000000003,0.026,0.011,9.4188,11.8797,7.6577,2.111,0.9739955751309256,0.09535356258015733,1.0283195,1.0432738000000001,1.0127448,0.015264499999999941,0.01212807139928172,0.006449139510765348
685,818,2M19232229+4047361,2101565194869212672,2.5568721,4673.059,0.046100393,-0.11761847,-0.012777783,0.13190612,12.871872,13.466144,12.159582,11.205,10.632,10.539,0.06173912,77.15046,0.01443665,0.03013142,0.034207035,0.049161192,0.00023350743087235948,0.0009787145486517268,0.000757582825915426,0.021,0.016,0.018000000000000002,10.5558,13.0285,8.9702,2.02915,1.023491153078968,0.08104614555250056,2.0487084,2.0736245,2.0253490000000003,0.024137749999999986,0.3114801481117479,0.005115122778872522
1295,1451,2M19484645+4258133,2078703564990429312,2.7462373,4858.136,0.08245364599999999,-0.22097781,-0.09505725,0.29176277,13.157669,13.812487,12.386672,11.284,10.718,10.62,0.064234555,84.660545,0.015414028,0.035510797000000004,0.042397365,0.059836300000000016,0.00028942341126825255,0.0012138790006510636,0.0008795552314566635,0.021,0.017,0.016,5.4017,6.8373,4.2875,1.2749,0.7325304606432711,0.10134025139639148,1.7694737,1.7967363999999997,1.743813,0.02646169999999995,0.24784411202594575,0.006492227635662817
2771,3026,2M19110062+4906529,2132741533533785984,2.7591581,4623.0293,0.0064475240000000005,0.28467998,-0.10164261,0.32675737,9.812932,10.43773,9.096125,8.131,7.5710000000000015,7.4060000000000015,0.04818089,66.723816,0.00972203,0.024142044,0.022924978,0.035067048,0.0004337413617916397,0.0010217107567611627,0.0014138447126510467,0.023,0.031,0.02,8.161,9.933,6.3826,1.7752,0.9117433778559316,0.09604140379576526,0.42534099999999997,0.43197440000000004,0.419276,0.006349199999999996,-0.3712627522129981,0.0064790033244422895
1650,1832,2M19432534+4420562,2079645090540326784,2.4602966,4696.883,-0.012083532,0.18429413,-0.10430612,0.44420385,10.683031,11.307122,9.958735,8.979,8.401,8.269,0.036109995,69.95470999999999,0.010526386,0.026550278,0.02613395,0.039454285,0.00030901449327380703,0.001028822773502247,0.0006713873257779834,0.03,0.02,0.012,4.6813,5.1183,4.121,0.4986499999999996,0.6703664736781221,0.04706156158345204,0.9436443000000001,0.9516676,0.9360519,0.007807849999999974,-0.025191679068826904,0.003592677323651225
464,575,2M19242285+3958258,2053071440685918720,2.9971256,4926.986,-0.0026854575,-0.14030686,-0.2362271,0.31946290000000005,11.443989,11.969521,10.792763,9.935,9.42,9.363,0.058258656,81.13155,0.013611689,0.035949823,0.03963419,0.057400376,0.00040514064638563774,0.0014309183810778947,0.0006868676839610899,0.021,0.019,0.017,3.264,4.1811,2.6607,0.7602,0.5137501500818236,0.09814732257198412,0.8917825999999999,0.9046655,0.8782739999999999,0.013195750000000032,-0.04974100563263949,0.006429001117718696
2812,3069,2M19024204+4926528,2132105058039007360,3.17425,4914.2236,-0.00561847,0.17131434,-0.09991943,0.48526055,12.689036,13.230949,12.02366,11.179,10.645,10.544,0.057450008,88.45229,0.011473921000000002,0.029601857,0.035639115,0.050477624000000006,0.00019440443832285936,0.0018688200786298734,0.0008543395008520082,0.019,0.028,0.025,4.0444,5.0679,3.2501,0.9088999999999998,0.6068541017166745,0.09646565654995133,1.2797718,1.2986183,1.2616242,0.01849705000000006,0.10713253618209392,0.006275753870342023
1174,1322,2M19315849+4225524,2077702494013205504,2.9756708,4882.063,0.0109132975,-0.009220339,-0.17614718,0.36319286,13.110809,13.676088,12.41198,11.523,10.988,10.861,0.06191923,88.57887,0.013394488,0.031901866,0.03934442,0.055154345999999986,0.00027323494057540637,0.0017786759804150343,0.0006042437335107563,0.021,0.021,0.02,3.9735,4.953,3.1398,0.9066,0.5991732173529123,0.0989831714295736,1.8382738999999997,1.8680849999999998,1.8134263,0.027329349999999974,0.26441022108503603,0.006448361627511695
1322,1479,2M19511346+4301124,2078531628864416512,2.6253834,4912.917,-0.010200679,0.01511785,-0.15348645,0.33307356,11.771571,12.365337,11.061267,10.118,9.612,9.477,0.04279504,80.85013000000002,0.012119772,0.03276116,0.035815302,0.052141108,0.00022054927906411947,0.0014213128149842547,0.000734199770865418,0.022,0.018000000000000002,0.016,2.17,2.7230000000000003,1.7730000000000001,0.4750000000000002,0.3364597338485295,0.0931694528695234,1.1780144,1.1953293,1.1612612999999998,0.017034000000000105,0.07115059928157176,0.006278806019370996
2337,2567,2M19261844+4708218,2129105968277337728,2.558918,4676.642,0.06505126,-0.13931274,0.009273991,0.21557198,12.63841,13.23877,11.923143,10.979,10.392,10.278,0.056391463,69.753624,0.013604869,0.031192705,0.03142804,0.04685966,0.00017911193116115776,0.0008349949966213187,0.0007267890741613492,0.021,0.018000000000000002,0.017,7.8393,9.5029,6.5313,1.4858000000000002,0.8942772846602238,0.08142826332105246,1.9755796,2.0021099,1.9515063999999998,0.02530174999999997,0.29569453295156106,0.005558966617001837
1641,1821,2M19235349+4418479,2126219647176597120,2.685737,5049.2114,-0.0046940856,0.064690635,-0.18709108,0.55341893,10.918132,11.435629,10.283124,9.471,8.998,8.895,0.04450783,86.8191,0.011568749,0.034527928,0.039010223,0.05622659,0.0003181742344904315,0.0007005869692577883,0.0007165532913089301,0.02,0.019,0.014,0.8798,1.0598,0.7674,0.14620000000000005,-0.055616042359155834,0.07010106015800664,1.0650343,1.0843083999999998,1.0531738000000002,0.015567299999999932,0.027363594686357497,0.006326387833441135
964,1105,2M19113258+4142045,2102379589385563136,2.7935038,4818.5586,0.011877142,-0.0965554,-0.11762156,0.24913844,12.550847,13.108885,11.868054,10.970999999999998,10.448,10.335,0.056565356,75.89309,0.013149346,0.033032667,0.034880776,0.051258855,0.00016459384371447783,0.0014879518317034712,0.0007732047554276367,0.022,0.021,0.017,4.295,5.4309,3.4372,0.9968500000000002,0.6329631681672611,0.09933350150723896,1.7244024999999998,1.7517861,1.6993386,0.02622375,0.23663864381268884,0.006600576798767578
212,283,2M19103603+3845504,2099628095896430080,2.347798,4530.0986,0.1883276,-0.24225378,0.08777496,0.21287397,10.93832,11.604209,10.179816,9.129,8.542,8.416,0.0573995,64.05242,0.014764059,0.030340657000000007,0.029288515,0.044208314000000005,0.0003320993384348103,0.0011378019213348356,0.0005895613536810451,0.023,0.023,0.055,12.1839,15.2444,9.4406,2.9019000000000004,1.0857863258478142,0.10405536944059084,0.8988545,0.9133734,0.8840972,0.014638099999999953,-0.046310602995577016,0.007074172224921016
12,16,2M19240872+3712254,2051015422660005888,2.9741054,4945.254,0.023000954,-0.24268052,-0.17610171,0.34884825,12.923033,13.510616,12.208879,11.275,10.747,10.652,0.06311741,85.938866,0.01524301,0.038031492,0.044868603,0.063513845,0.00024002131886358136,0.00136865919337259,0.0007190952278812722,0.021,0.022,0.018000000000000002,4.048,5.0562,3.2734,0.8913999999999997,0.6072405038317427,0.09441258311310173,1.473475,1.4944598999999998,1.4525131000000002,0.020973400000000083,0.1683427717067082,0.0061821042175760075
2939,3199,2M19174501+5017538,2133096538352060544,2.405562,4537.9067,0.15970707,-0.1585486,0.057120293,0.2395673,12.324694,12.948695,11.587065,10.595999999999998,9.962,9.873,0.055773284000000006,64.189095,0.013816103,0.029139802000000006,0.027983228,0.04236305,0.00017778661588141453,0.0017767582081917863,0.0011300911737976982,0.029,0.029,0.021,11.3528,14.5445,9.0157,2.7643999999999997,1.0551029870427782,0.10384967199095774,1.7294803,1.7558537,1.7004346,0.027709549999999927,0.23791561945820305,0.0069641969020000785
422,529,2M19440767+3945102,2076307690492811904,2.6777287,4943.6904,-0.0006250534,0.2563765,-0.18555126,0.59013873,11.701781,12.31459,10.980248,9.994,9.504,9.372,0.039443694,81.032845,0.009938966,0.029375128,0.03138415,0.04619338,0.0002043067639179164,0.001755504521464557,0.0005662343514445388,0.021,0.019,0.014,0.91,0.9485,0.8035,0.07250000000000001,-0.040958607678906384,0.03602572706265901,1.381704,1.3947094999999998,1.3708182,0.01194565,0.1404150148650215,0.0037519486389014783
874,1013,2M19204433+4127158,2101798188253473664,2.7763507,4792.5347,-0.01986925,0.024686538,-0.14706308,0.31310692,10.857257,11.420558,10.179626,9.25,8.696,8.63,0.0540009,74.44530999999998,0.011944783,0.030510908,0.031553186000000004,0.046768192,0.00032957068506589415,0.0009698514697076276,0.0008183189454558093,0.019,0.027000000000000003,0.018000000000000002,3.1657,3.9362,2.4666,0.7347999999999999,0.5004697562250694,0.1014892149218517,0.9068446,0.9207139000000001,0.8922774,0.014218250000000012,-0.0424671287555186,0.00681240330772951
1220,1374,2M19282248+4240464,2125805062570989568,2.626926,4872.185,-0.016947564,0.21365511,-0.16308537,0.49614462,11.161409,11.697425,10.50686,9.637,9.144,9.006,0.0387615,77.69948000000002,0.010282155,0.028860074,0.03017175,0.04469228,0.0005924357330289176,0.0010757890949542046,0.0008563903282232666,0.025,0.017,0.015,1.3419,1.3642,1.3041,0.030050000000000018,0.12772015289231947,0.009783575142314932,1.2445006,1.2545392,1.2346389,0.009950150000000008,0.09499511032719647,0.0034721399073789423
1222,1376,2M19294903+4240091,2125760974729324544,2.6595732999999995,5002.423,-0.029613528,0.07541602,-0.26131073,0.40669927,11.286191,11.822285,10.631672,9.747,9.29,9.198,0.04337197,84.37614,0.011471218,0.033435237,0.03710823,0.053802800000000005,0.00045799867810281125,0.0014395850559723036,0.0008638446379405362,0.021,0.018000000000000002,0.016,1.5107,1.5663,1.0595,0.2534,0.1791782292097941,0.08488699344178231,1.5000472,1.5363206,1.4451733,0.045573650000000035,0.1761049246403744,0.013280962323818188
1569,1741,2M19293622+4405135,2126350557780627200,2.8579624,4861.6587,0.026770163,-0.059542798,-0.19344592,0.38316405,11.039183,11.596989,10.365737,9.479,8.962,8.86,0.056137286,77.8074,0.012768525,0.03318424,0.035462797000000004,0.051942285,0.00040739238611475764,0.0014525891951955305,0.0009267992062522713,0.021,0.017,0.016,3.1307,3.9344,2.4831,0.7256500000000001,0.4956414532487179,0.09994215073806584,0.9029492,0.9172541999999999,0.8900203999999999,0.013616899999999987,-0.04433668244427776,0.0065448739351996145
2673,2924,2M19271652+4839094,2129711764824428800,2.574979,4655.885,-0.0029153898,0.0293144,-0.14889647,0.37889355,11.41879,12.029034,10.702028,9.711,9.14,9.033,0.052972287,68.54314000000001,0.011902913,0.028174685,0.027728764,0.041765478,0.00033142118572859763,0.0016318483478583445,0.0006221333527045568,0.021,0.018000000000000002,0.016,4.5685,5.2817,3.9355,0.6730999999999998,0.6597736292477886,0.06388690647933692,1.2330463,1.2444913,1.2203938,0.012048749999999928,0.09097938434673736,0.004245936133977064
1898,2107,2M19353078+4521083,2127965121886056576,2.493816,4635.4336,0.20667309,-0.3387676,0.02861774,0.17805874,11.985333,12.57698,11.273661,10.299,9.748,9.635,0.06021407,68.46428,0.015935987,0.03390975,0.034313522,0.050935943,0.00017620555138209149,0.001147547407421845,0.0006909271048294308,0.021,0.017,0.014,9.3977,12.4416,7.3638,2.5388999999999995,0.973021577053806,0.11388712498623155,1.3139421,1.3350714,1.2904761999999999,0.022297599999999987,0.11857622808180875,0.007377246584539073
695,828,2M19395553+4042529,2076652838368075008,2.6184487,4895.8013,-0.017130874,0.21585017,-0.25314063,0.5992994,10.980957,11.561566,10.291735,9.388,8.888,8.755,0.039158992,78.81021,0.010264001,0.029213581,0.030795323,0.045495633,0.00035560562560821296,0.0008755601651366796,0.0006644766467200912,0.022,0.027000000000000003,0.017,1.2890000000000001,1.3332,0.9876,0.17279999999999995,0.11025291735340301,0.06515711186429887,1.1222126,1.1389404,1.0900337,0.02445335,0.05007514057466703,0.009530536663532608
2319,2545,2M19141230+4705241,2130781997657000960,2.4666362,4687.5464,0.07421917,-0.28055817,-0.016148657,0.18333584,12.456048,13.033738,11.7598,10.815,10.22,10.151,0.059377544,70.52096,0.015216466,0.03384991,0.03470537,0.05134517,0.00016749396034132502,0.0013082457454594019,0.0008178354172949652,0.021,0.018000000000000002,0.011,4.5402,6.5322,3.9219,1.3051499999999998,0.6570749843512108,0.11078147870224757,2.2800977000000002,2.3122198,2.2412996,0.035460100000000015,0.3579534565012495,0.006764601097787704
1655,1837,2M19461060+4420301,2079678930582462592,2.496602,4892.6353,-0.0020030998,-0.066640705,-0.112568535,0.28684148,12.183152,12.8018,11.451186,10.445,9.902,9.79,0.04345604,79.29220600000002,0.012840113,0.033898238,0.036656003,0.0534799,0.00018296908014803212,0.0012165150623055787,0.000749716649598442,0.021,0.019,0.012,3.2629,3.5659,2.9854,0.2902500000000001,0.5136037639154608,0.038583315714711436,1.8995789,1.9119805,1.888426,0.01177724999999998,0.27865733691310696,0.002691743728711976
509,625,2M18584812+4011357,2103403367852149248,2.9724684,4832.7954,-0.0017396044,0.16933689,-0.12645918,0.3448208,11.486074,12.122381,10.745527,9.761,9.209,9.087,0.051565945,75.96609000000002,0.010650275,0.028898176,0.02991081,0.04441923,0.0003695865723485348,0.0009360174056693983,0.000701350913383525,0.021,0.022,0.017,2.0357,2.4259,1.6103,0.4078,0.3087137766390037,0.08898305078102843,0.9372679,0.9508338,0.9257632,0.012535300000000006,-0.028136256644483,0.005802349182583117
644,774,2M19581743+4033213,2075041194848773376,2.4846225,4929.911,-0.009413278,-0.062321186,-0.22484249,0.42561752,12.946922,13.582145,12.194904,11.137,10.639,10.513,0.047856063,92.6232,0.014117021,0.03362109,0.04311653,0.05964801,0.0003001299561566917,0.0017399900141812365,0.0009616311745130891,0.022,0.023,0.021,1.9538,2.0649,1.7766,0.1441500000000001,0.2908801052671616,0.032654683250226496,2.6324885,2.6588292,2.6091551,0.02483705000000009,0.4203664826505152,0.00409527168581586
597,722,2M19361046+4026174,2077288493525060992,2.5204058,4949.314,-0.019672943,-0.11283736,-0.12402834,0.23534165,10.692971,11.230253,10.034356,9.168,8.687000000000001,8.573,0.045400206,82.16415,0.013318159,0.035875517999999995,0.039766677,0.057515778,0.0003337217634069578,0.001534486204581853,0.0014228770032431726,0.021,0.016,0.018000000000000002,2.1861,2.3708,1.9779,0.19645,0.3396700242444555,0.0393452940518077,1.1158424,1.1256086,1.1078985,0.008855050000000005,0.04760285979542694,0.0034437141054901275
949,1090,2M19322353+4137150,2077598929459415040,2.9749594,4897.5503,0.059363373,-0.26382154,-0.09377918,0.26865083,12.415042,12.940063,11.758314,10.911,10.406,10.311,0.061796777,81.60470600000002,0.015233288,0.03762159,0.04251308,0.06098329,0.00014160389609996216,0.0011471114398831086,0.0005316336834493285,0.02,0.022,0.018000000000000002,6.1669,7.7773,4.9545,1.4114,0.7900669061366492,0.09791450945940088,1.2381467,1.2559836000000002,1.2203938,0.017794899999999985,0.0927721044789245,0.0062419880110942206
2307,2529,2M19464345+4657165,2080369599984080000,2.3365405,4513.604,0.1670914,-0.093805864,0.035083376,0.23532838,12.832257,13.481328,12.072918,11.03,10.432,10.285,0.058034807,67.647675,0.013812698,0.027378717,0.028112061,0.04172882,0.00024178058363744093,0.001341588145752359,0.0007127991715294435,0.019,0.018000000000000002,0.015,11.049000000000001,14.1538,8.8105,2.6716500000000005,1.0433229735745753,0.10293624949806462,2.1495166,2.1811389,2.1159232999999995,0.0326078,0.33234080337745564,0.006591701206681955
746,884,2M19230770+4057472,2101570963002659968,2.5353973,4857.9653,0.007506335,0.070760064,0.07587384400000001,0.21493885,12.553886,13.12459,11.864366,10.962,10.432,10.344,0.041238565,79.30904,0.011731206,0.030734824,0.033378016,0.048748635,0.00012887121754179276,0.0010604871226160828,0.0006270054065948827,0.018000000000000002,0.016,0.018000000000000002,3.2357,3.35,2.9161,0.21695,0.50996824891543,0.030121197072763367,2.4762476,2.4916642999999996,2.4617272,0.014968550000000053,0.3937940676249431,0.00262480275178098
2677,2928,2M19323343+4838421,2128929462302503808,3.0526493,4818.9688,0.0035676472,0.309121,0.01641789,0.3925751,12.365917,12.935432,11.679652,10.77,10.278,10.154,0.04898546,75.051704,0.009533343,0.026620248,0.02706086,0.04050749,0.00018149611951012726,0.002092953419164933,0.0007005766781909006,0.021,0.019,0.017,2.418,3.0231,2.0184,0.5023499999999999,0.3834562965247531,0.08772263788573545,1.425042,1.4437136000000002,1.4044292,0.0196422,0.15382766441431128,0.005990598575414424
518,638,2M19244189+4007410,2053077002660429184,2.3506055,4545.0737,0.17867652,-0.34583800000000003,0.03357351,0.1012795,11.889637,12.508469,11.15583,10.158,9.575,9.43,0.05966771,64.84597,0.016027212,0.032344952,0.031706143,0.047545984000000006,0.00020990624472583264,0.0016887624897377054,0.0007998609389325839,0.021,0.02,0.017,9.6053,12.3045,7.6736,2.31545,0.9825109336235236,0.10253240676195824,1.56606,1.5903339,1.5416649,0.024334500000000047,0.19480839703848774,0.0067491659548476884
759,897,2M19451563+4056101,2076800928841883520,2.532807,4859.259,-0.01235416,0.15345447,-0.13556048,0.3644095,12.684128,13.306206,11.943672,10.955,10.367,10.23,0.041646108,84.60356,0.011537183,0.029040229,0.033859782000000005,0.048435543,0.00018994600562871608,0.0010574908386384863,0.0007122206995635594,0.022,0.019,0.012,1.8971,1.9269999999999998,1.7318,0.09760000000000002,0.2780902240376045,0.023191989674047148,2.3070912,2.3307144,2.2904986000000003,0.02010789999999997,0.363064762650217,0.003779514371334836
573,696,2M19351305+4020438,2077289799195048448,2.587623,4646.2017,0.1924731,-0.242073,0.005857706,0.2208939,12.435678,13.028652,11.724004,10.769,10.191,10.072,0.06938028,82.51657,0.016899528,0.031213023,0.039027378,0.05432356,0.00016814171272527825,0.0012211244253446107,0.0007289070948535148,0.021,0.022,0.018000000000000002,10.0555,13.0261,8.0668,2.4796499999999995,1.0024036703422232,0.1040565591306502,1.4197963999999998,1.4417595,1.3979768999999997,0.0218913,0.15222607065338553,0.006696413246583127
2759,3014,2M19383069+4901109,2134802194424928128,2.513707,4710.4209999999985,0.0018465966,0.2869598,-0.06945115,0.5195968,9.78228,10.370829,9.092164,8.165,7.646,7.5379999999999985,0.03497446,70.333466,0.009703504,0.025333209,0.02481836,0.037584003,0.0003657920790800517,0.0015163115005334404,0.001812296207259756,0.026,0.027000000000000003,0.023,2.6763,2.7852,2.5533,0.11595,0.4275347940890435,0.01887727063418268,0.6823539999999998,0.6865633000000001,0.6768618000000001,0.004850750000000004,-0.1659902582466479,0.003090290054165515
