,APOGEE_ID,KIC,RA,DEC,FE_H,A_FE,age,age_68L,age_68U,mass,mass_68L,mass_68U,dist,dist_68L,dist_68U,Av,Av_68L,Av_68U,evstate
124,2M19204765+3747322,2437040,290.19856,37.7923,0.43245,0.0368,7.7748,6.0884,9.6578,1.1641,1.0961,1.2472,4173.4538,4106.7666,4238.7993,0.5235,0.465,0.605,1
125,2M19205003+3747282,2437191,290.20847000000003,37.79117,0.15622,0.02465,7.0724,5.559,8.9551,1.1635,1.0914,1.2443,1177.3348,1158.5904,1195.3828,0.3672,0.295,0.4454,1
126,2M19205259+3744281,2437340,290.21915,37.74116,0.42295,0.044789999999999996,18.1828,14.3582,24.8235,0.916,0.8433,0.9811,3775.8119,3707.8318,3850.2023,0.5683,0.485,0.6551,1
127,2M19205287+3745331,2437353,290.22033,37.759209999999996,0.40761,0.04154,8.503,7.6736,10.0474,1.0938,1.043,1.1117,4090.6774,4050.4184,4133.6743,0.5003,0.4637,0.5349,2
128,2M19205530+3743152,2437507,290.23044,37.7209,0.45321000000000006,0.06084,8.5177,6.8596,10.8361,1.1325,1.0616,1.2069,4184.4345,4116.2321,4246.0229,0.5419,0.4782,0.6149,1
129,2M19205629+3744334,2437564,290.23458,37.74262,0.4436,0.053439999999999994,7.8024,6.9984,8.9385,1.1214,1.0782,1.164,4255.0132,4219.0046,4290.2738,0.539,0.5064,0.5649,2
130,2M19205862+3747404,2437692,290.24429,37.794579999999996,0.21216999999999997,-0.01634,2.3643,2.2646,2.4314,1.6124,1.592,1.6366,1277.6669,1269.1121,1284.2378,0.3079,0.275,0.3285,2
131,2M19210086+3745339,2437804,290.25359,37.75942,0.45842,0.038439999999999995,9.43,7.6701,11.3457,1.0654,0.9953,1.1323,4168.7715,4116.2339,4227.8467,0.5934,0.545,0.6408,2
132,2M19210112+3742134,2437816,290.25467000000003,37.70374,0.42203,0.04841,9.8955,7.7643,12.1584,1.0815,1.0279,1.1666,4122.537,4059.7558,4186.2267,0.541,0.4822,0.6149,1
133,2M19210629+3744596,2438051,290.27624,37.74991,0.42539,0.014819999999999998,9.3833,8.5212,11.0936,1.0559,1.0045,1.0937,4108.8142,4075.6804,4144.6195,0.4337,0.415,0.4704,2
134,2M19211300+3743005,2438333,290.30421,37.71682,0.42971000000000004,0.0268,9.4075,8.2149,12.1622,1.1018,1.0279,1.1483,4159.4482,4106.7666,4212.2987,0.4683,0.415,0.5243,1
135,2M19211415+3746578,2438368,290.30899,37.782740000000004,0.39302,0.00238,0.8675,0.7499,0.9525,2.2857,2.2139,2.4431,1275.7908,1263.9791,1286.723,0.4312,0.391,0.4748,2
136,2M19243350+3742045,2441995,291.13959,37.70126,-0.39685,0.18035,15.932,11.8222,20.1845,0.8455,0.8031,0.9119,1323.979,1306.4112,1341.1886,0.2752,0.235,0.3229,2
137,2M19250117+3742537,2442483,291.2549,37.71492,-0.14234000000000002,0.11805999999999998,10.0423,7.8523,12.6677,1.0182,0.9507,1.0814,1662.2511,1636.477,1688.4423,0.3717,0.2923,0.445,1
138,2M19250521+3747533,2442559,291.27172,37.79815,-0.09587000000000001,0.04036,2.6021,2.4266,2.8084,1.4902,1.4595,1.5204,2581.1507,2562.7716,2597.079,0.32,0.295,0.3649,2
139,2M19255881+3742189,2443573,291.49506,37.70525,0.03167,0.006509999999999999,4.0681,3.3636,4.84,1.3511,1.2778,1.4188,1382.7948,1368.6424,1397.9867,0.2404,0.195,0.2841,1
140,2M19261694+3745527,2443903,291.5706,37.76465,-0.54019,0.231,12.6354,10.1158,15.8693,0.9183,0.855,0.9691,1092.7903,1076.4651,1107.9102,0.1675,0.105,0.2369,1
141,2M19262515+3746498,2444062,291.60483,37.78051,-0.1592,0.04501,0.5233,0.4315,0.6615,2.7343,2.5702,2.8597,3663.3679,3601.6379,3706.9265,0.4676,0.3989,0.5349,2
142,2M19264049+3742146,2444348,291.66873,37.70406,0.15734,0.0048200000000000005,2.1402,1.6391,2.7216,1.6526,1.5445,1.7945,942.5558,927.8973,959.9443,0.2417,0.1749,0.3348,1
143,2M19273829+3744552,2445426,291.90956,37.74868,0.05272,-0.01064,3.3286,2.6607,4.204,1.4064,1.3287,1.5064,501.7288,489.2153,513.7806,0.2403,-0.065,0.6173,1
144,2M19282549+3746240,2446327,292.10624,37.773340000000005,0.07927999999999999,0.06582,8.6066,7.4989,10.5375,1.1054,1.0387,1.148,1423.0526,1407.6668,1438.942,0.4348,0.385,0.4839,1
145,2M19285988+3745187,2447046,292.24951,37.7552,0.08644,-0.01107,3.6429,2.9174,4.5564,1.3898,1.2983,1.4653,948.0575,934.3294,960.8401,0.3043,0.2407,0.3749,1
146,2M19291986+3742170,2447476,292.33276,37.70473,0.31501999999999997,0.00144,3.971,3.2471,5.0686,1.3561,1.301,1.4721,1672.9196,1650.0607,1699.8768,0.4369,0.365,0.4993,1
147,2M19292597+3743597,2447604,292.35822,37.733270000000005,0.18158,0.00135,1.0928,1.0123,1.4617,2.2323,2.0322,2.3597,1155.2669,1137.9415,1170.8629,0.2753,0.2159,0.3349,2
148,2M19295922+3747032,2448225,292.49676,37.78425,0.25735,-0.01126,5.3653,3.9021,6.2352,1.2541,1.1912,1.3903,977.6351,969.3932,985.6833,0.2756,0.2391,0.3049,2
149,2M19302355+3745440,2448679,292.59814,37.762240000000006,-0.02188,0.025830000000000002,3.9469,3.6728,4.5789,1.3208,1.2638,1.355,1834.2255,1819.5748,1851.3555,0.376,0.3246,0.4049,2
150,2M19304378+3745086,2449020,292.68244,37.752390000000005,0.045739999999999996,-0.01643,1.3292,0.9979,1.3642,2.0773,1.9053,2.2033,1790.073,1757.5186,1821.7169,0.291,0.215,0.3788,2
151,2M19310014+3742091,2449327,292.75062,37.70254,0.0697,0.05118,12.5931,8.6099,18.0784,0.9702,0.8629,1.0469,2252.1377,2195.4317,2298.834,0.488,0.415,0.5692,2
152,2M19311169+3745546,2449518,292.79874,37.765190000000004,0.23358,-0.01952,0.7863,0.7161,0.9772,2.3272,2.1368,2.3985,2641.8305,2584.4016,2675.9831,0.5004,0.405,0.5634,2
153,2M19311366+3745510,2449558,292.80692,37.764179999999996,0.022940000000000002,0.01132,1.5552,1.2445,1.9347,1.7733,1.6595,1.8997,1792.7834,1763.1933,1821.8249,0.4905,0.4193,0.5849,1
154,2M19312163+3743519,2449703,292.84013,37.7311,0.07674,0.11865,9.943,8.2224,11.9726,1.0197,0.9683,1.0714,1267.0031,1253.2566,1280.8064,0.2993,0.255,0.3432,2
155,2M19325837+3742091,2451509,293.24323,37.702529999999996,-0.03415,-0.0049299999999999995,1.9743,1.6032,2.4409,1.6179,1.5351,1.7296,595.6383,587.5165,604.6274,0.0812,0.015,0.1494,1
156,2M19041234+3748521,2554924,286.05144,37.8145,0.27293,0.01753,5.75,5.188,6.8221,1.2352,1.1623,1.2704,1515.2743,1501.4122,1530.2453,0.2304,0.1939,0.2649,2
157,2M19062145+3750033,2556640,286.58941,37.83426,-0.14165,0.03841,3.3429,3.0549,3.7546,1.3546,1.3182,1.4077,1335.9013,1322.8178,1350.1326,0.2387,0.195,0.2937,2
158,2M19080050+3753506,2557942,287.00212,37.8974,-0.14322000000000001,0.06291000000000001,8.6588,7.3282,11.6573,0.9941,0.928,1.047,2564.0528,2525.3991,2597.1726,0.2752,0.2236,0.3349,2
159,2M19090843+3753018,2558794,287.28515,37.88384,-0.02059,0.04945,6.2381,5.3666,7.1598,1.1305,1.0914,1.1982,1970.9623,1952.091,1990.0089,0.3815,0.3419,0.4249,2
160,2M19200622+3753403,2568563,290.02595,37.894529999999996,0.31382,-0.010020000000000001,1.7635,1.7155,1.7984,1.8171,1.7946,1.8427,1214.1448,1203.6495,1223.9315,0.4883,0.435,0.5088,2
161,2M19202341+3749231,2568912,290.09755,37.82309,-0.08835,0.15875999999999998,10.3729,8.2224,13.2054,1.0275,0.9549,1.0857,1243.5205,1223.2071,1261.7639,0.3824,0.305,0.4554,1
162,2M19203005+3750191,2569055,290.12522,37.83866,0.41862,0.04679,9.3582,8.5055,10.8395,1.0445,1.0138,1.094,4042.0042,3996.0418,4078.4003,0.5584,0.525,0.5878,2
163,2M19203934+3748048,2569360,290.16393999999997,37.80134,0.38398000000000004,0.04124,11.6882,9.196,14.617,1.0329,0.9817,1.1177,4107.7696,4041.1025,4172.7738,0.5047,0.425,0.5651,1
164,2M19204624+3749105,2569618,290.1927,37.8196,0.40184000000000003,0.04842,7.4987,6.8391,8.8555,1.1695,1.1023,1.165,4284.5797,4241.3095,4321.7059,0.4762,0.4396,0.5148,1
165,2M19205368+3750236,2569945,290.22369,37.839909999999996,0.45145,0.056179999999999994,10.0354,9.3089,11.3467,1.032,1.0045,1.0701,4146.0268,4111.4966,4183.005,0.4739,0.4461,0.5049,2
166,2M19205958+3748108,2570172,290.24826,37.803,0.44416000000000005,0.01872,7.0765,5.2083,8.2201,1.1915,1.1481,1.305,4210.6581,4146.4838,4270.6045,0.5178,0.4607,0.5949,1
167,2M19210052+3750188,2570214,290.2522,37.838570000000004,0.3768,0.02356,10.1737,8.8818,11.347,1.0304,0.9953,1.0796,4225.0086,4183.117,4267.8857,0.4664,0.435,0.5017,2
168,2M19211713+3748039,2570715,290.32142000000005,37.80109,-0.17679,0.18278,5.4534,3.9783,6.8404,1.1928,1.1096,1.3242,2668.642,2625.6691,2719.4665,0.3438,0.2673,0.4248,2
169,2M19222821+3752242,2572089,290.61757,37.8734,0.11101,-0.00151,1.9184,1.6032,2.1016,1.7408,1.6773,1.8619,1927.6284,1910.249,1947.5303,0.1665,0.125,0.213,2
170,2M19251086+3753550,2575024,291.29525,37.89862,-0.037860000000000005,0.15088,7.8532,6.8391,9.5664,1.0692,1.0185,1.1318,2477.0285,2456.0092,2503.1205,0.2376,0.185,0.265,2
171,2M19262042+3749476,2576417,291.58512,37.82989,0.26294,0.06677999999999999,9.6969,8.6099,11.4273,1.1021,1.0342,1.1219,1790.4654,1773.2499,1809.1831,0.3664,0.3241,0.4149,1
172,2M19274843+3753327,2578198,291.95182,37.89244,-0.08225,0.02458,5.0244,4.0161,6.381,1.2416,1.1587,1.3152,1137.2485,1120.4693,1154.7521,0.2806,0.2074,0.3549,1
173,2M19280778+3750068,2578581,292.03244,37.83525,-0.13183,0.0563,6.1364,4.8417,7.7214,1.1471,1.0822,1.2244,1258.0118,1240.2235,1277.0841,0.2614,0.185,0.3302,1
174,2M19283738+3750548,2579142,292.15578999999997,37.84857,0.006940000000000001,0.10974,2.1937,1.1092,4.7153,1.6031,1.2882,2.0096,2505.8406,2331.9543,2675.9902,0.5663,0.275,0.8461,1
175,2M19290451+3753345,2579661,292.26882,37.89294,-0.05149,0.03094,3.2864,2.6002,4.1,1.4042,1.3182,1.4915,1106.8888,1090.9379,1123.2678,0.3768,0.3042,0.4448,1
176,2M19295811+3748244,2580691,292.49216,37.80679,0.13541,0.02535,10.8652,9.2257,12.5419,1.0417,0.9862,1.0792,2260.8746,2236.1456,2285.4855,0.3721,0.325,0.4302,1
177,2M19304455+3753015,2581533,292.68565,37.883759999999995,0.14706,0.0125,4.4428,3.6787,6.5295,1.34,1.2077,1.4109,2591.0352,2537.231,2639.2745,0.4489,0.3632,0.5449,1
178,2M19321986+3751336,2583386,293.08277999999996,37.85935,0.32775,-0.00594,2.0294,1.5481,2.3708,1.7392,1.6162,1.8363,1283.8819,1266.1932,1302.3811,0.3021,0.2421,0.3748,1
179,2M19324627+3751249,2583884,293.19282000000004,37.85692,0.037239999999999995,-0.02368,1.4971,1.4309,1.5307,1.8323,1.8112,1.8736,892.7141,886.1353,899.1403,0.3005,0.2637,0.3348,2
180,2M19331715+3749192,2584477,293.32147000000003,37.82201,0.17905,0.03344,6.7952,5.4325,8.5849,1.1859,1.1109,1.2588,1103.4887,1087.6771,1120.4909,0.4415,0.3712,0.5148,1
181,2M19331716+3753593,2584478,293.32153,37.899809999999995,0.12339000000000001,-0.02081,5.149,4.1515,6.5292,1.2479,1.1824,1.3364,1163.1959,1145.9613,1178.9657,0.3694,0.295,0.4303,1
182,2M19044478+3757204,2693967,286.18661000000003,37.95567,-0.09132,0.04198,0.7284,0.6383,0.8791,2.3614,2.218,2.4947,2475.5538,2428.5102,2508.9184,0.3487,0.2609,0.4149,2
183,2M19061931+3756414,2695267,286.58046,37.94485,-0.28115999999999997,0.20004,16.1043,13.0317,21.5709,0.861,0.8016,0.901,565.2857,557.1986,573.4404,0.1345,0.0758,0.1848,2
184,2M19071591+3756306,2695975,286.81631,37.94185,-0.02415,0.06094,6.8789,5.0699,8.8771,1.1488,1.0647,1.2473,1429.5383,1402.2647,1457.0948,0.2425,0.165,0.3447,1
185,2M19072857+3757078,2696115,286.86908,37.95218,0.2531,0.01132,1.2056,1.135,1.8298,2.0012,1.7538,2.0415,2252.0022,2200.3411,2293.4067,0.4164,0.3062,0.5048,1
186,2M19080792+3758059,2696628,287.03301,37.96832,0.11965,0.0112,10.2303,7.9616,13.6422,1.0498,0.9636,1.1219,1341.0737,1316.5582,1366.1729,0.2415,0.175,0.3445,1
187,2M19081605+3757052,2696732,287.06687999999997,37.95147,-0.08953,0.027739999999999997,5.7843,4.6026,7.3254,1.1885,1.1117,1.2609,912.0506,898.4626,926.3647,0.2237,0.147,0.2949,1
188,2M19081665+3755043,2696739,287.0694,37.91787,-0.30024,0.03445,5.1432,4.1706,6.3801,1.1722,1.1117,1.2511,917.1611,904.4613,930.0123,0.172,0.115,0.2405,1
189,2M19084201+3756199,2697082,287.17506000000003,37.93888,0.12487000000000001,0.01976,1.2757,1.1092,1.6339,2.0587,1.8734,2.1975,1658.8068,1622.7065,1692.3198,0.154,0.0553,0.2249,2
190,2M19091637+3754037,2697501,287.31822999999997,37.90105,0.25739,-5e-05,2.0341,1.8408,2.1209,1.718,1.6826,1.7882,1795.8378,1781.1065,1813.3482,0.3497,0.295,0.3867,2
191,2M19230991+3755447,2710194,290.79132999999996,37.929109999999994,0.16946,0.07338,10.9111,9.6605,13.2716,1.0404,0.9862,1.0829,1216.5419,1203.6495,1230.6399,0.3461,0.275,0.3805,1
192,2M19232588+3755303,2710472,290.85787,37.925090000000004,-0.029160000000000002,0.00584,4.0286,2.7701,4.6224,1.3528,1.2882,1.4815,1308.6318,1289.7334,1339.8263,0.276,0.2227,0.4149,1
193,2M19252992+3759159,2712761,291.37467000000004,37.987770000000005,-0.06105,0.02992,7.0185,5.5616,9.0135,1.1253,1.0547,1.2021,2078.7846,2047.0103,2111.001,0.3489,0.265,0.4124,1
194,2M19255860+3757452,2713305,291.49419,37.96257,0.36212,0.01984,6.7737,6.4047,8.4104,1.2219,1.1428,1.2297,1398.6334,1385.1599,1411.1697,0.333,0.287,0.365,1
195,2M19263881+3758455,2714090,291.66172,37.97931,0.1445,0.0053,1.8266,1.7923,1.8832,1.7492,1.7189,1.7862,2126.5147,2112.3699,2140.3659,0.281,0.2602,0.3248,2
196,2M19265491+3756300,2714397,291.72881,37.94168,-0.41403,0.21894,7.4851,6.5313,9.8463,0.9795,0.9418,1.0543,920.1152,909.5989,932.153,0.2018,0.165,0.2589,2
197,2M19271735+3755229,2714785,291.82232999999997,37.92304,-0.12793,0.17065999999999998,10.9534,8.7217,13.9646,1.0068,0.9375,1.0637,1059.0146,1042.3656,1075.2456,0.1943,0.1192,0.2749,1
198,2M19285203+3754010,2716608,292.21682000000004,37.900290000000005,-0.05093,0.00873,0.7508,0.5082,0.8607,2.6171,2.365,2.7541,1121.7854,1092.6972,1142.087,0.2991,0.1932,0.3848,2
199,2M19310386+3759524,2719113,292.76608999999996,37.99791,0.24886,0.03929,8.9905,7.6648,10.5896,1.0825,1.0138,1.1188,1591.6671,1572.1718,1608.9339,0.3852,0.3411,0.4349,2
200,2M19313875+3758224,2719795,292.91147,37.97292,0.07067000000000001,0.01119,8.0191,6.1659,9.6565,1.1244,1.0665,1.2068,863.1178,852.1186,877.8379,0.2244,0.1632,0.2949,1
201,2M19315497+3754393,2720096,292.97907000000004,37.910920000000004,0.07002,-0.00187,2.5956,2.1627,3.3829,1.5061,1.4188,1.6067,1804.8421,1779.2622,1834.3471,0.4262,0.3619,0.5049,1
202,2M19323113+3758399,2720777,293.12972,37.977759999999996,0.06484,0.00396,2.6866,2.1627,3.3614,1.5103,1.4099,1.592,1691.4319,1669.168,1717.9742,0.4913,0.425,0.5638,1
203,2M19025800+3801446,2831788,285.74168,38.029070000000004,0.12980999999999998,-0.00671,7.4958,5.1535,8.4154,1.1654,1.1053,1.2646,554.4314,546.3865,563.5825,0.094,0.0427,0.1949,1
204,2M19025956+3802049,2831815,285.74821000000003,38.03472,-0.1846,0.16398,11.2469,9.4406,14.3738,0.967,0.9274,1.0422,1831.5956,1806.5495,1855.7016,0.276,0.215,0.3409,1
205,2M19034933+3800119,2832426,285.95555,38.00332,-0.04875,0.01347,3.4383,2.9854,5.0915,1.3841,1.2531,1.4456,1570.9191,1536.3847,1597.6094,0.3512,0.2473,0.4448,1
206,2M19070896+3803201,2835067,286.78737,38.05559,-0.18186,0.0541,4.3506,3.4491,5.4307,1.266,1.1857,1.3433,1807.9861,1780.7381,1834.3713,0.2983,0.2218,0.3649,1
207,2M19072576+3804419,2835283,286.85737,38.07832,-0.35607,0.17082,12.7035,10.8393,14.8146,0.9162,0.8785,0.9637,2277.8377,2245.846,2309.4441,0.1993,0.1544,0.2551,1
208,2M19075631+3804160,2835657,286.98465,38.07114,-0.18621,0.024419999999999997,3.511,2.8048,4.4146,1.3402,1.2565,1.4254,1979.9635,1952.091,2009.4946,0.2432,0.185,0.3229,1
209,2M19080077+3803579,2835720,287.00323,38.06609,-0.02435,-0.01291,7.3267,5.821,9.5491,1.0942,1.0368,1.1857,1330.1453,1308.5789,1350.4766,0.2716,0.1908,0.3449,1
210,2M19082467+3805588,2836038,287.10282,38.09967,0.30018,0.03412,5.016,4.4926,5.4304,1.2944,1.2646,1.3476,1227.2396,1218.6247,1237.321,0.3059,0.285,0.3368,2
211,2M19095805+3801201,2837276,287.49189,38.022259999999996,0.25756,0.00329,8.9867,7.8523,10.4251,1.1014,1.0616,1.1558,2208.551,2186.3514,2230.9094,0.3386,0.2925,0.3848,1
212,2M19195297+3800069,2846051,289.97073,38.00192,0.01517,0.007679999999999999,5.0873,3.6728,7.2179,1.2676,1.1375,1.3828,1236.4002,1206.4242,1267.2257,0.4643,0.3688,0.5849,1
213,2M19202786+3800415,2846659,290.11607999999995,38.01153,-0.23418000000000003,0.17426,10.3992,8.0353,12.984,1.0198,0.9394,1.0665,941.9917,926.8937,956.0986,0.441,0.3645,0.5149,1
214,2M19224052+3802014,2848887,290.66884,38.03373,0.18635,-0.0010199999999999999,3.6883,3.3136,4.4144,1.4028,1.3305,1.452,2385.9227,2365.2661,2407.0419,0.4113,0.375,0.442,1
215,2M19231591+3801262,2849476,290.81633,38.02394,-0.31285999999999997,0.18420999999999998,2.502,1.8836,3.2571,1.4815,1.3765,1.6141,4069.7206,3994.7538,4154.2142,0.3518,0.265,0.4404,1
216,2M19234251+3802373,2850010,290.92716,38.04371,-0.26759,0.14634,2.7811,2.2131,3.5121,1.4349,1.3427,1.5284,2310.4617,2276.2496,2346.9333,0.3026,0.235,0.378,1
217,2M19240900+3801141,2850480,291.03751,38.02061,0.33782,-0.01468,7.6186,6.8391,8.8384,1.1695,1.1168,1.2031,2115.5711,2096.4761,2135.4215,0.3833,0.3512,0.4348,1
218,2M19272145+3800113,2854297,291.83941,38.003170000000004,-0.09452,0.13859000000000002,15.5346,12.3851,19.2693,0.8969,0.8442,0.9331,3056.3613,3022.1085,3093.7784,0.3493,0.295,0.3936,2
219,2M19290103+3803497,2856328,292.25433,38.06381,0.17045,0.0143,4.9767,4.0114,6.3805,1.2809,1.2077,1.3723,1995.9635,1964.6258,2025.3561,0.3808,0.3103,0.455,1
220,2M19292444+3801077,2856795,292.35186,38.01882,0.14514000000000002,-0.01634,0.6294,0.6095,0.661,2.4868,2.4316,2.5002,1236.049,1228.0608,1243.0853,0.3786,0.355,0.4059,2
221,2M19304793+3800478,2858440,292.69971,38.013290000000005,0.20986999999999997,-0.01908,2.2084,2.1135,2.2707,1.6532,1.6292,1.6792,990.4745,982.9465,996.5636,0.3565,0.325,0.3859,2
222,2M19320975+3800165,2860010,293.04065,38.0046,0.09268,-0.01564,1.0199,0.9721,1.1347,2.0183,1.986,2.1346,1350.9405,1334.0434,1359.8313,0.3526,0.325,0.4016,2
223,2M19324674+3804184,2860746,293.19479,38.0718,-0.21116,0.16616,9.5163,6.4625,14.2842,1.0378,0.9119,1.1402,2348.6904,2279.8163,2418.1865,0.4895,0.3589,0.615,1
224,2M19035480+3811344,2970396,285.97836,38.192890000000006,0.041510000000000005,0.11001,12.6454,10.0392,15.3044,0.9491,0.9037,1.0045,1636.7264,1619.9437,1652.4822,0.2721,0.2409,0.3249,2
225,2M19040919+3810112,2970584,286.03829,38.1698,-0.06596,0.15105,11.5838,8.6099,14.7618,1.0003,0.9289,1.0731,490.8719,482.5031,500.0411,0.1583,0.0541,0.225,1
226,2M19051644+3806264,2971432,286.31852000000003,38.10733,0.1935,0.00266,3.8452,3.1074,4.8405,1.3711,1.2983,1.4655,1179.3608,1162.7862,1195.6616,0.2834,0.215,0.3476,1
227,2M19064769+3809487,2972545,286.69872999999995,38.163540000000005,0.04767,-0.00968,2.9867,2.3174,3.6458,1.4677,1.3854,1.5703,1269.2358,1251.2091,1289.6796,0.1842,0.1222,0.265,1
228,2M19083567+3807130,2973894,287.14865,38.1203,-0.71213,0.27058000000000004,11.8789,8.0353,16.7762,0.9009,0.8172,0.9771,1510.1647,1477.4064,1544.2149,0.204,0.1342,0.2748,2
229,2M19105228+3808309,2975717,287.71783,38.141940000000005,0.06887,0.11423,5.5074,4.6441,6.3811,1.2272,1.1587,1.2884,889.6636,879.2655,900.5124,0.5037,0.4434,0.5449,2
230,2M19202430+3809412,2984102,290.10126,38.16146,0.06921000000000001,0.00727,0.6863,0.5689,0.918,2.5755,2.3876,2.7667,1585.8492,1557.7222,1612.4524,0.2658,0.175,0.3405,0
231,2M19203953+3810181,2984382,290.16474,38.1717,-0.2322,0.02531,3.0643,2.4831,3.8125,1.3654,1.29,1.452,1090.5159,1075.4988,1105.3032,0.3517,0.295,0.4218,1
232,2M19232525+3809143,2987113,290.85524,38.154,0.37814000000000003,0.0415,7.0749,6.5223,8.2202,1.1631,1.1065,1.1916,861.3376,854.083,869.3676,0.3019,0.2795,0.3349,2
233,2M19243289+3807545,2988295,291.13706,38.131820000000005,-0.10945999999999999,0.01234,10.413,8.2224,13.2614,1.001,0.9289,1.0536,737.417,725.9055,749.0032,0.1725,0.1075,0.2649,1
234,2M19244988+3807300,2988638,291.20787,38.125,0.13002,-0.01344,0.7038,0.6531,0.8579,2.3849,2.219,2.4544,1795.5942,1772.1483,1817.3665,0.347,0.265,0.3935,2
235,2M19250923+3808230,2988988,291.28846,38.13975,0.19899,-0.016890000000000002,4.5607,3.9355,4.896,1.3337,1.2794,1.3738,1046.8542,1038.7238,1055.0385,0.224,0.195,0.2584,2
236,2M19265090+3809336,2990932,291.71207999999996,38.15934,0.32464,-0.01969,3.1454,2.541,3.8549,1.4779,1.4043,1.5774,1123.8659,1109.2515,1138.9059,0.2832,0.225,0.3481,1
237,2M19280531+3806147,2992350,292.02215,38.1041,-0.13175,0.02153,2.2184,2.1135,2.354,1.5604,1.5354,1.5847,639.1223,634.5998,644.1749,0.1384,0.1054,0.1748,2
238,2M19292894+3808438,2993958,292.37061,38.14552,0.15242999999999998,-0.014430000000000002,2.3405,2.2131,2.5071,1.6077,1.5703,1.6455,2527.4551,2510.6137,2543.7927,0.3537,0.335,0.4021,2
239,2M19303457+3810476,2995197,292.64406,38.1799,0.10167999999999999,0.0254,15.1061,10.4761,21.1357,0.9284,0.8481,1.0326,1517.2601,1473.9067,1550.5445,0.2754,0.1579,0.3849,1
240,2M19310153+3809508,2995753,292.7564,38.16414,-0.20499,0.05085,8.8677,6.3475,10.347,1.042,0.9978,1.1375,1498.9547,1477.4064,1523.3962,0.1977,0.125,0.2698,1
241,2M19311597+3809168,2996019,292.81658,38.15469,0.20751999999999998,0.01962,9.1463,8.1771,10.8363,1.0399,0.9999,1.0867,1508.012,1494.4106,1522.2459,0.3019,0.265,0.3376,2
242,2M19312076+3810229,2996112,292.83651000000003,38.17305,0.03951,0.05479,8.6358,7.6736,11.0561,1.0303,0.9753,1.0813,1406.4568,1392.4511,1420.6372,0.2709,0.225,0.3033,2
243,2M19332416+3808373,2998532,293.35071,38.14372,-0.05832999999999999,0.01475,5.6849,4.5373,7.1623,1.1831,1.1168,1.2651,1350.3728,1329.0457,1369.3121,0.3443,0.275,0.4178,1
244,2M19012952+3812423,3096473,285.37302,38.21175,-0.036,0.027039999999999998,9.9534,7.8832,12.7357,1.0074,0.9573,1.0913,1356.7925,1335.0573,1377.3617,0.2982,0.2172,0.365,1
245,2M19034948+3812416,3098045,285.95617999999996,38.21158,-0.17745999999999998,0.04972,5.6724,5.0699,6.6626,1.1356,1.0866,1.1856,1658.868,1642.4792,1674.6059,0.303,0.2606,0.345,2
246,2M19035980+3815152,3098179,285.9992,38.254220000000004,-0.20573000000000002,0.09147999999999999,9.6545,7.6736,12.3328,0.9931,0.9493,1.0763,1008.0765,993.3449,1024.4249,0.2383,0.165,0.3181,1
247,2M19044513+3817311,3098716,286.18805,38.291990000000006,-0.3993,0.14722000000000002,16.7959,12.8499,20.1785,0.8372,0.8016,0.891,1716.7734,1696.2896,1735.9852,0.2172,0.165,0.2499,2
248,2M19062088+3816069,3099834,286.587,38.268609999999995,0.04689,0.081,9.6902,6.6834,11.515,1.0825,1.0045,1.1632,2260.534,2215.6441,2306.6627,0.3258,0.18,0.3848,1
249,2M19063040+3815359,3099949,286.62669,38.26,-0.33299,0.10368,10.3502,8.2395,13.6472,0.9479,0.8774,0.9862,1726.0073,1703.7663,1747.8445,0.2176,0.165,0.2612,2
250,2M19063888+3814040,3100053,286.66202000000004,38.23446,-0.017240000000000002,0.12871,16.9493,13.5581,21.1279,0.8651,0.8355,0.9294,1733.6446,1713.8783,1755.8537,0.2431,0.2083,0.3049,2
251,2M19064911+3812223,3100193,286.70463,38.2062,0.47496000000000005,0.02835,7.2813,5.9265,9.2219,1.1858,1.1117,1.26,1074.6361,1058.8147,1090.1462,0.3531,0.2926,0.4248,1
252,2M19071698+3812351,3100505,286.82079,38.20977,0.03451,0.04067,11.1556,8.9681,14.2852,1.009,0.9378,1.0664,1556.4427,1531.2638,1579.4462,0.239,0.1483,0.2949,1
253,2M19080373+3816090,3101090,287.01556,38.26919,-0.0038200000000000005,0.01687,8.3282,7.3282,10.3321,1.0329,0.9786,1.0863,1313.2343,1301.6675,1324.6578,0.1719,0.145,0.2224,2
254,2M19085244+3816370,3101632,287.2185,38.27697,0.26848,-0.00274,10.2174,7.0113,11.346,1.0317,1.0045,1.1635,1050.0761,1018.7788,1072.5521,0.3149,0.234,0.4249,2
255,2M19095499+3815097,3102386,287.47914,38.25271,-0.054770000000000006,0.03854,5.6268,4.4381,7.3288,1.1783,1.1145,1.2821,3077.4759,3026.3561,3129.5732,0.2742,0.205,0.3629,1
256,2M19095722+3813515,3102411,287.48843,38.230990000000006,-0.35927,0.19309,11.1069,8.995,14.2828,0.9616,0.8947,1.0138,706.3299,695.8248,716.6854,0.0756,-0.005,0.1363,1
257,2M19100327+3817519,3102479,287.51366,38.29777,0.2411,0.0054399999999999995,4.3397,3.7584,4.6287,1.3591,1.3061,1.3996,1567.3336,1554.1749,1580.4627,0.302,0.275,0.3439,2
258,2M19113640+3815554,3103685,287.90168,38.265390000000004,0.2708,0.0058,9.5191,7.2745,12.1584,1.0835,1.0279,1.1905,1184.5138,1164.126,1206.3734,0.3816,0.3215,0.4849,1
