# Andrea 07-Jul-2020 15:51:38
APOGEE_ID, KIC, RA, DEC, FE_H, A_FE, age, age_68L, age_68U, mass, mass_68L, mass_68U, dist, dist_68L, dist_68U, Av, Av_68L, Av_68U, evstate 
  2M19210629+3744596        2438051  290.27624   37.74991    0.42539    0.01482    9.38330    8.52120   11.09360    1.05590    1.00450    1.09370 4108.81420 4075.68040 4144.61950    0.43370    0.41500    0.47040    2
  2M19211300+3743005        2438333  290.30421   37.71682    0.42971    0.02680    9.40750    8.21490   12.16220    1.10180    1.02790    1.14830 4159.44820 4106.76660 4212.29870    0.46830    0.41500    0.52430    1
  2M19211415+3746578        2438368  290.30899   37.78274    0.39302    0.00238    0.86750    0.74990    0.95250    2.28570    2.21390    2.44310 1275.79080 1263.97910 1286.72300    0.43120    0.39100    0.47480    2
  2M19243350+3742045        2441995  291.13959   37.70126   -0.39685    0.18035   15.93200   11.82220   20.18450    0.84550    0.80310    0.91190 1323.97900 1306.41120 1341.18860    0.27520    0.23500    0.32290    2
  2M19250117+3742537        2442483  291.25490   37.71492   -0.14234    0.11806   10.04230    7.85230   12.66770    1.01820    0.95070    1.08140 1662.25110 1636.47700 1688.44230    0.37170    0.29230    0.44500    1
  2M19250521+3747533        2442559  291.27172   37.79815   -0.09587    0.04036    2.60210    2.42660    2.80840    1.49020    1.45950    1.52040 2581.15070 2562.77160 2597.07900    0.32000    0.29500    0.36490    2
  2M19255881+3742189        2443573  291.49506   37.70525    0.03167    0.00651    4.06810    3.36360    4.84000    1.35110    1.27780    1.41880 1382.79480 1368.64240 1397.98670    0.24040    0.19500    0.28410    1
  2M19261694+3745527        2443903  291.57060   37.76465   -0.54019    0.23100   12.63540   10.11580   15.86930    0.91830    0.85500    0.96910 1092.79030 1076.46510 1107.91020    0.16750    0.10500    0.23690    1
  2M19262515+3746498        2444062  291.60483   37.78051   -0.15920    0.04501    0.52330    0.43150    0.66150    2.73430    2.57020    2.85970 3663.36790 3601.63790 3706.92650    0.46760    0.39890    0.53490    2
  2M19264049+3742146        2444348  291.66873   37.70406    0.15734    0.00482    2.14020    1.63910    2.72160    1.65260    1.54450    1.79450  942.55580  927.89730  959.94430    0.24170    0.17490    0.33480    1
  2M19273829+3744552        2445426  291.90956   37.74868    0.05272   -0.01064    3.32860    2.66070    4.20400    1.40640    1.32870    1.50640  501.72880  489.21530  513.78060    0.24030   -0.06500    0.61730    1
  2M19282549+3746240        2446327  292.10624   37.77334    0.07928    0.06582    8.60660    7.49890   10.53750    1.10540    1.03870    1.14800 1423.05260 1407.66680 1438.94200    0.43480    0.38500    0.48390    1
  2M19285988+3745187        2447046  292.24951   37.75520    0.08644   -0.01107    3.64290    2.91740    4.55640    1.38980    1.29830    1.46530  948.05750  934.32940  960.84010    0.30430    0.24070    0.37490    1
  2M19291986+3742170        2447476  292.33276   37.70473    0.31502    0.00144    3.97100    3.24710    5.06860    1.35610    1.30100    1.47210 1672.91960 1650.06070 1699.87680    0.43690    0.36500    0.49930    1
  2M19292597+3743597        2447604  292.35822   37.73327    0.18158    0.00135    1.09280    1.01230    1.46170    2.23230    2.03220    2.35970 1155.26690 1137.94150 1170.86290    0.27530    0.21590    0.33490    2
  2M19295922+3747032        2448225  292.49676   37.78425    0.25735   -0.01126    5.36530    3.90210    6.23520    1.25410    1.19120    1.39030  977.63510  969.39320  985.68330    0.27560    0.23910    0.30490    2
  2M19302355+3745440        2448679  292.59814   37.76224   -0.02188    0.02583    3.94690    3.67280    4.57890    1.32080    1.26380    1.35500 1834.22550 1819.57480 1851.35550    0.37600    0.32460    0.40490    2
  2M19304378+3745086        2449020  292.68244   37.75239    0.04574   -0.01643    1.32920    0.99790    1.36420    2.07730    1.90530    2.20330 1790.07300 1757.51860 1821.71690    0.29100    0.21500    0.37880    2
  2M19310014+3742091        2449327  292.75062   37.70254    0.06970    0.05118   12.59310    8.60990   18.07840    0.97020    0.86290    1.04690 2252.13770 2195.43170 2298.83400    0.48800    0.41500    0.56920    2
  2M19311169+3745546        2449518  292.79874   37.76519    0.23358   -0.01952    0.78630    0.71610    0.97720    2.32720    2.13680    2.39850 2641.83050 2584.40160 2675.98310    0.50040    0.40500    0.56340    2
  2M19311366+3745510        2449558  292.80692   37.76418    0.02294    0.01132    1.55520    1.24450    1.93470    1.77330    1.65950    1.89970 1792.78340 1763.19330 1821.82490    0.49050    0.41930    0.58490    1
  2M19312163+3743519        2449703  292.84013   37.73110    0.07674    0.11865    9.94300    8.22240   11.97260    1.01970    0.96830    1.07140 1267.00310 1253.25660 1280.80640    0.29930    0.25500    0.34320    2
  2M19325837+3742091        2451509  293.24323   37.70253   -0.03415   -0.00493    1.97430    1.60320    2.44090    1.61790    1.53510    1.72960  595.63830  587.51650  604.62740    0.08120    0.01500    0.14940    1
  2M19041234+3748521        2554924  286.05144   37.81450    0.27293    0.01753    5.75000    5.18800    6.82210    1.23520    1.16230    1.27040 1515.27430 1501.41220 1530.24530    0.23040    0.19390    0.26490    2
  2M19062145+3750033        2556640  286.58941   37.83426   -0.14165    0.03841    3.34290    3.05490    3.75460    1.35460    1.31820    1.40770 1335.90130 1322.81780 1350.13260    0.23870    0.19500    0.29370    2
  2M19080050+3753506        2557942  287.00212   37.89740   -0.14322    0.06291    8.65880    7.32820   11.65730    0.99410    0.92800    1.04700 2564.05280 2525.39910 2597.17260    0.27520    0.22360    0.33490    2
  2M19090843+3753018        2558794  287.28515   37.88384   -0.02059    0.04945    6.23810    5.36660    7.15980    1.13050    1.09140    1.19820 1970.96230 1952.09100 1990.00890    0.38150    0.34190    0.42490    2
  2M19200622+3753403        2568563  290.02595   37.89453    0.31382   -0.01002    1.76350    1.71550    1.79840    1.81710    1.79460    1.84270 1214.14480 1203.64950 1223.93150    0.48830    0.43500    0.50880    2
  2M19202341+3749231        2568912  290.09755   37.82309   -0.08835    0.15876   10.37290    8.22240   13.20540    1.02750    0.95490    1.08570 1243.52050 1223.20710 1261.76390    0.38240    0.30500    0.45540    1
  2M19203005+3750191        2569055  290.12522   37.83866    0.41862    0.04679    9.35820    8.50550   10.83950    1.04450    1.01380    1.09400 4042.00420 3996.04180 4078.40030    0.55840    0.52500    0.58780    2
  2M19203934+3748048        2569360  290.16394   37.80134    0.38398    0.04124   11.68820    9.19600   14.61700    1.03290    0.98170    1.11770 4107.76960 4041.10250 4172.77380    0.50470    0.42500    0.56510    1
  2M19204624+3749105        2569618  290.19270   37.81960    0.40184    0.04842    7.49870    6.83910    8.85550    1.16950    1.10230    1.16500 4284.57970 4241.30950 4321.70590    0.47620    0.43960    0.51480    1
  2M19205368+3750236        2569945  290.22369   37.83991    0.45145    0.05618   10.03540    9.30890   11.34670    1.03200    1.00450    1.07010 4146.02680 4111.49660 4183.00500    0.47390    0.44610    0.50490    2
  2M19205958+3748108        2570172  290.24826   37.80300    0.44416    0.01872    7.07650    5.20830    8.22010    1.19150    1.14810    1.30500 4210.65810 4146.48380 4270.60450    0.51780    0.46070    0.59490    1
  2M19210052+3750188        2570214  290.25220   37.83857    0.37680    0.02356   10.17370    8.88180   11.34700    1.03040    0.99530    1.07960 4225.00860 4183.11700 4267.88570    0.46640    0.43500    0.50170    2
  2M19211713+3748039        2570715  290.32142   37.80109   -0.17679    0.18278    5.45340    3.97830    6.84040    1.19280    1.10960    1.32420 2668.64200 2625.66910 2719.46650    0.34380    0.26730    0.42480    2
  2M19222821+3752242        2572089  290.61757   37.87340    0.11101   -0.00151    1.91840    1.60320    2.10160    1.74080    1.67730    1.86190 1927.62840 1910.24900 1947.53030    0.16650    0.12500    0.21300    2
  2M19251086+3753550        2575024  291.29525   37.89862   -0.03786    0.15088    7.85320    6.83910    9.56640    1.06920    1.01850    1.13180 2477.02850 2456.00920 2503.12050    0.23760    0.18500    0.26500    2
  2M19262042+3749476        2576417  291.58512   37.82989    0.26294    0.06678    9.69690    8.60990   11.42730    1.10210    1.03420    1.12190 1790.46540 1773.24990 1809.18310    0.36640    0.32410    0.41490    1
  2M19274843+3753327        2578198  291.95182   37.89244   -0.08225    0.02458    5.02440    4.01610    6.38100    1.24160    1.15870    1.31520 1137.24850 1120.46930 1154.75210    0.28060    0.20740    0.35490    1
  2M19280778+3750068        2578581  292.03244   37.83525   -0.13183    0.05630    6.13640    4.84170    7.72140    1.14710    1.08220    1.22440 1258.01180 1240.22350 1277.08410    0.26140    0.18500    0.33020    1
  2M19283738+3750548        2579142  292.15579   37.84857    0.00694    0.10974    2.19370    1.10920    4.71530    1.60310    1.28820    2.00960 2505.84060 2331.95430 2675.99020    0.56630    0.27500    0.84610    1
  2M19290451+3753345        2579661  292.26882   37.89294   -0.05149    0.03094    3.28640    2.60020    4.10000    1.40420    1.31820    1.49150 1106.88880 1090.93790 1123.26780    0.37680    0.30420    0.44480    1
  2M19295811+3748244        2580691  292.49216   37.80679    0.13541    0.02535   10.86520    9.22570   12.54190    1.04170    0.98620    1.07920 2260.87460 2236.14560 2285.48550    0.37210    0.32500    0.43020    1
  2M19304455+3753015        2581533  292.68565   37.88376    0.14706    0.01250    4.44280    3.67870    6.52950    1.34000    1.20770    1.41090 2591.03520 2537.23100 2639.27450    0.44890    0.36320    0.54490    1
  2M19321986+3751336        2583386  293.08278   37.85935    0.32775   -0.00594    2.02940    1.54810    2.37080    1.73920    1.61620    1.83630 1283.88190 1266.19320 1302.38110    0.30210    0.24210    0.37480    1
  2M19324627+3751249        2583884  293.19282   37.85692    0.03724   -0.02368    1.49710    1.43090    1.53070    1.83230    1.81120    1.87360  892.71410  886.13530  899.14030    0.30050    0.26370    0.33480    2
  2M19331715+3749192        2584477  293.32147   37.82201    0.17905    0.03344    6.79520    5.43250    8.58490    1.18590    1.11090    1.25880 1103.48870 1087.67710 1120.49090    0.44150    0.37120    0.51480    1
  2M19331716+3753593        2584478  293.32153   37.89981    0.12339   -0.02081    5.14900    4.15150    6.52920    1.24790    1.18240    1.33640 1163.19590 1145.96130 1178.96570    0.36940    0.29500    0.43030    1
  2M19044478+3757204        2693967  286.18661   37.95567   -0.09132    0.04198    0.72840    0.63830    0.87910    2.36140    2.21800    2.49470 2475.55380 2428.51020 2508.91840    0.34870    0.26090    0.41490    2
  2M19061931+3756414        2695267  286.58046   37.94485   -0.28116    0.20004   16.10430   13.03170   21.57090    0.86100    0.80160    0.90100  565.28570  557.19860  573.44040    0.13450    0.07580    0.18480    2
  2M19071591+3756306        2695975  286.81631   37.94185   -0.02415    0.06094    6.87890    5.06990    8.87710    1.14880    1.06470    1.24730 1429.53830 1402.26470 1457.09480    0.24250    0.16500    0.34470    1
  2M19072857+3757078        2696115  286.86908   37.95218    0.25310    0.01132    1.20560    1.13500    1.82980    2.00120    1.75380    2.04150 2252.00220 2200.34110 2293.40670    0.41640    0.30620    0.50480    1
  2M19080792+3758059        2696628  287.03301   37.96832    0.11965    0.01120   10.23030    7.96160   13.64220    1.04980    0.96360    1.12190 1341.07370 1316.55820 1366.17290    0.24150    0.17500    0.34450    1
  2M19081605+3757052        2696732  287.06688   37.95147   -0.08953    0.02774    5.78430    4.60260    7.32540    1.18850    1.11170    1.26090  912.05060  898.46260  926.36470    0.22370    0.14700    0.29490    1
  2M19081665+3755043        2696739  287.06940   37.91787   -0.30024    0.03445    5.14320    4.17060    6.38010    1.17220    1.11170    1.25110  917.16110  904.46130  930.01230    0.17200    0.11500    0.24050    1
  2M19084201+3756199        2697082  287.17506   37.93888    0.12487    0.01976    1.27570    1.10920    1.63390    2.05870    1.87340    2.19750 1658.80680 1622.70650 1692.31980    0.15400    0.05530    0.22490    2
  2M19091637+3754037        2697501  287.31823   37.90105    0.25739   -0.00005    2.03410    1.84080    2.12090    1.71800    1.68260    1.78820 1795.83780 1781.10650 1813.34820    0.34970    0.29500    0.38670    2
  2M19230991+3755447        2710194  290.79133   37.92911    0.16946    0.07338   10.91110    9.66050   13.27160    1.04040    0.98620    1.08290 1216.54190 1203.64950 1230.63990    0.34610    0.27500    0.38050    1
  2M19232588+3755303        2710472  290.85787   37.92509   -0.02916    0.00584    4.02860    2.77010    4.62240    1.35280    1.28820    1.48150 1308.63180 1289.73340 1339.82630    0.27600    0.22270    0.41490    1
  2M19252992+3759159        2712761  291.37467   37.98777   -0.06105    0.02992    7.01850    5.56160    9.01350    1.12530    1.05470    1.20210 2078.78460 2047.01030 2111.00100    0.34890    0.26500    0.41240    1
  2M19255860+3757452        2713305  291.49419   37.96257    0.36212    0.01984    6.77370    6.40470    8.41040    1.22190    1.14280    1.22970 1398.63340 1385.15990 1411.16970    0.33300    0.28700    0.36500    1
  2M19263881+3758455        2714090  291.66172   37.97931    0.14450    0.00530    1.82660    1.79230    1.88320    1.74920    1.71890    1.78620 2126.51470 2112.36990 2140.36590    0.28100    0.26020    0.32480    2
  2M19265491+3756300        2714397  291.72881   37.94168   -0.41403    0.21894    7.48510    6.53130    9.84630    0.97950    0.94180    1.05430  920.11520  909.59890  932.15300    0.20180    0.16500    0.25890    2
  2M19271735+3755229        2714785  291.82233   37.92304   -0.12793    0.17066   10.95340    8.72170   13.96460    1.00680    0.93750    1.06370 1059.01460 1042.36560 1075.24560    0.19430    0.11920    0.27490    1
  2M19285203+3754010        2716608  292.21682   37.90029   -0.05093    0.00873    0.75080    0.50820    0.86070    2.61710    2.36500    2.75410 1121.78540 1092.69720 1142.08700    0.29910    0.19320    0.38480    2
  2M19310386+3759524        2719113  292.76609   37.99791    0.24886    0.03929    8.99050    7.66480   10.58960    1.08250    1.01380    1.11880 1591.66710 1572.17180 1608.93390    0.38520    0.34110    0.43490    2
  2M19313875+3758224        2719795  292.91147   37.97292    0.07067    0.01119    8.01910    6.16590    9.65650    1.12440    1.06650    1.20680  863.11780  852.11860  877.83790    0.22440    0.16320    0.29490    1
  2M19315497+3754393        2720096  292.97907   37.91092    0.07002   -0.00187    2.59560    2.16270    3.38290    1.50610    1.41880    1.60670 1804.84210 1779.26220 1834.34710    0.42620    0.36190    0.50490    1
  2M19323113+3758399        2720777  293.12972   37.97776    0.06484    0.00396    2.68660    2.16270    3.36140    1.51030    1.40990    1.59200 1691.43190 1669.16800 1717.97420    0.49130    0.42500    0.56380    1
  2M19025800+3801446        2831788  285.74168   38.02907    0.12981   -0.00671    7.49580    5.15350    8.41540    1.16540    1.10530    1.26460  554.43140  546.38650  563.58250    0.09400    0.04270    0.19490    1
  2M19025956+3802049        2831815  285.74821   38.03472   -0.18460    0.16398   11.24690    9.44060   14.37380    0.96700    0.92740    1.04220 1831.59560 1806.54950 1855.70160    0.27600    0.21500    0.34090    1
  2M19034933+3800119        2832426  285.95555   38.00332   -0.04875    0.01347    3.43830    2.98540    5.09150    1.38410    1.25310    1.44560 1570.91910 1536.38470 1597.60940    0.35120    0.24730    0.44480    1
